case_category,gravity_offence,case_status,state,district,court,unit_type,unit,officer_kgid,officer_name,officer_rank,officer_designation,officer_dob,officer_gender,officer_blood_group,officer_physically_challenged,officer_appointment_date,crime_no,case_no,registered_date,brief_facts,incident_from_date,incident_to_date,info_received_date,latitude,longitude,occurrence_brief_facts,crime_group_name,crime_head_name,act_code,act_description,short_name,section_code,section_description,act_order,section_order,complainant_name,complainant_age,complainant_occupation,complainant_religion,complainant_caste,complainant_gender,victim_name,victim_age,victim_gender,victim_police,accused_name,accused_age,accused_gender,accused_person_id,arrest_type,arrest_date,arrest_state,arrest_district,arrest_station,arrest_io_kgid,arrest_court,arrest_primary_accused_name,arrest_joint_accused_names,chargesheet_date,chargesheet_type,chargesheet_officer_kgid
UDR,Non-Heinous,Under Investigation,Karnataka,Kolar,Kolar District & Sessions Court,Police Station,Kolar Town PS,KA72743,Meena Rao,Head Constable,Circle Inspector,1977-03-28,Male,B Negative,0,2009-01-08,218599152202400492,202400492,2023-10-29,"On 26-10-2023, a case of Cheating was reported at Kolar Town PS, Kolar district.",2023-10-26T05:00:00,2023-10-26T10:00:00,2023-10-27T05:00:00,13.0595,78.1782,"Incident occurred near coordinates 13.0595, 78.1782 within jurisdiction of Kolar Town PS.",Financial Crime,Cheating,IPC,Indian Penal Code,IPC,420,Cheating and dishonestly inducing delivery of property,1,1,,,,,,,,,,0,Abhishek Kamath,30,Female,A2,,,,,,,,,,,,
FIR,Non-Heinous,Report Beece (B-Report),Karnataka,Vijayapura,Vijayapura District & Sessions Court,Police Station,Vijayapura Town PS,KA45596,Chirag Shenoy,Inspector,Station Writer,1996-07-06,Male,AB Negative,1,2012-01-13,118727612202500493,202500493,2022-04-10,"On 07-04-2022, a case of Grievous Hurt was reported at Vijayapura Town PS, Vijayapura district.",2022-04-07T13:00:00,2022-04-07T14:00:00,2022-04-08T10:00:00,16.8353,75.6884,"Incident occurred near coordinates 16.8353, 75.6884 within jurisdiction of Vijayapura Town PS.",Crimes Against Body,Grievous Hurt,IPC,Indian Penal Code,IPC,325,Punishment for voluntarily causing grievous hurt,1,1,Kavya Shetty,60,Private Employee,Hindu,General,Male,Abhishek Gowda,44,Transgender,0,Nikhil Shetty,,Female,A1,1.0,2022-04-17T01:00:00,Karnataka,Vijayapura,Vijayapura Town PS,KA45596,Vijayapura District & Sessions Court,Nikhil Shetty,Isha Pai,,,
FIR,Non-Heinous,Report Beece (B-Report),Karnataka,Vijayapura,Vijayapura District & Sessions Court,Police Station,Vijayapura Town PS,KA45596,Chirag Shenoy,Constable,Circle Inspector,1985-03-14,Male,B Negative,1,2015-03-23,118727612202500493,202500493,2022-04-10,"On 07-04-2022, a case of Grievous Hurt was reported at Vijayapura Town PS, Vijayapura district.",2022-04-07T13:00:00,2022-04-07T14:00:00,2022-04-08T10:00:00,16.8353,75.6884,"Incident occurred near coordinates 16.8353, 75.6884 within jurisdiction of Vijayapura Town PS.",Crimes Against Body,Grievous Hurt,IPC,Indian Penal Code,IPC,325,Punishment for voluntarily causing grievous hurt,1,1,,,,,,,,,,0,Isha Pai,,Transgender,A2,,,,,,,,,,,,
Zero FIR,Heinous,Report Beece (B-Report),Karnataka,Hubballi-Dharwad,Dharwad District & Sessions Court,Police Station,Dharwad Town PS,KA46906,Suresh Verma,Constable,Station Writer,1971-09-09,Male,B Negative,0,2017-06-24,839258772202300494,202300494,2022-03-30,"On 29-03-2022, a case of Theft was reported at Dharwad Town PS, Hubballi-Dharwad district.",2022-03-29T21:00:00,2022-03-30T03:00:00,2022-03-30T07:00:00,15.2981,75.1361,"Incident occurred near coordinates 15.2981, 75.1361 within jurisdiction of Dharwad Town PS.",Property Crimes,Theft,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Rajesh Kulkarni,80,Private Employee,Hindu,General,Transgender,Gautam Kamath,10,Female,0,Dev Kumar,19,Male,A1,1.0,2022-04-06T22:00:00,Karnataka,Hubballi-Dharwad,Dharwad Town PS,KA46906,Dharwad District & Sessions Court,Dev Kumar,,,,
UDR,Non-Heinous,Chargesheet Filed,Karnataka,Mandya,Mandya District & Sessions Court,Police Station,Mandya Town PS,KA18142,Priya Rao,Head Constable,Station Writer,1981-10-11,Female,O Positive,0,2004-01-12,223038751202200495,202200495,2022-07-05,"On 04-07-2022, a case of Robbery was reported at Mandya Town PS, Mandya district.",2022-07-04T03:00:00,2022-07-04T06:00:00,2022-07-04T06:00:00,12.4901,76.8312,"Incident occurred near coordinates 12.4901, 76.8312 within jurisdiction of Mandya Town PS.",Property Crimes,Robbery,IPC,Indian Penal Code,IPC,392,Punishment for robbery,1,1,Isha Kumar,26,Private Employee,Hindu,General,Male,Bhavya Joshi,26,Transgender,0,Nikhil Nair,,Female,A1,1.0,2022-07-12T08:00:00,Karnataka,Mandya,Mandya Town PS,KA18142,Mandya District & Sessions Court,Nikhil Nair,,2022-08-14T08:00:00,C,KA18142
FIR,Non-Heinous,Report Beece (B-Report),Karnataka,Bagalkote,Bagalkote District & Sessions Court,Police Station,Bagalkote Town PS,KA11917,Siddharth Hegde,Inspector,SHO,1979-01-12,Male,O Positive,0,2009-02-23,114746753202300496,202300496,2025-08-08,"On 04-08-2025, a case of Grievous Hurt was reported at Bagalkote Town PS, Bagalkote district.",2025-08-04T10:00:00,2025-08-04T13:00:00,2025-08-05T07:00:00,16.2516,75.6999,"Incident occurred near coordinates 16.2516, 75.6999 within jurisdiction of Bagalkote Town PS.",Crimes Against Body,Grievous Hurt,IPC,Indian Penal Code,IPC,325,Punishment for voluntarily causing grievous hurt,1,1,Aditi Joshi,44,Private Employee,Hindu,General,Male,Priya Patil,75,Male,0,Abhishek Gowda,,Female,A1,1.0,2025-08-15T21:00:00,Karnataka,Bagalkote,Bagalkote Town PS,KA11917,Bagalkote District & Sessions Court,Abhishek Gowda,Dev Reddy,,,
FIR,Heinous,Report Beece (B-Report),Karnataka,Bagalkote,Bagalkote District & Sessions Court,Police Station,Bagalkote Town PS,KA11917,Siddharth Hegde,Inspector,SHO,1971-10-08,Male,A Positive,0,2000-01-24,114746753202300496,202300496,2025-08-08,"On 04-08-2025, a case of Grievous Hurt was reported at Bagalkote Town PS, Bagalkote district.",2025-08-04T10:00:00,2025-08-04T13:00:00,2025-08-05T07:00:00,16.2516,75.6999,"Incident occurred near coordinates 16.2516, 75.6999 within jurisdiction of Bagalkote Town PS.",Crimes Against Body,Grievous Hurt,IPC,Indian Penal Code,IPC,325,Punishment for voluntarily causing grievous hurt,1,1,,,,,,,,,,0,Dev Reddy,,Male,A2,,,,,,,,,,,,
PAR,Non-Heinous,Chargesheet Filed,Karnataka,Belagavi,Belagavi District & Sessions Court,Police Station,Belagavi City PS,KA10961,Suresh Deshmukh,Inspector,SHO,1988-03-25,Female,B Positive,0,2017-11-01,375439747202600497,202600497,2025-04-01,"On 31-03-2025, a case of Cheating was reported at Belagavi City PS, Belagavi district.",2025-03-31T08:00:00,2025-03-31T13:00:00,2025-04-01T01:00:00,15.8074,74.5515,"Incident occurred near coordinates 15.8074, 74.5515 within jurisdiction of Belagavi City PS.",Financial Crime,Cheating,IPC,Indian Penal Code,IPC,420,Cheating and dishonestly inducing delivery of property,1,1,Priya Singh,79,Private Employee,Hindu,General,Female,Manish Gowda,64,Transgender,0,Tanvi Kumar,,Transgender,A1,1.0,2025-04-08T19:00:00,Karnataka,Belagavi,Belagavi City PS,KA10961,Belagavi District & Sessions Court,Tanvi Kumar,,2025-04-21T19:00:00,A,KA10961
PAR,Heinous,Undetected,Karnataka,Vijayapura,Vijayapura District & Sessions Court,Police Station,Vijayapura Town PS,KA86175,Gautam Verma,Sub-Inspector,Investigating Officer,1971-02-18,Female,B Positive,0,2002-06-26,395504620202300498,202300498,2022-05-13,"On 12-05-2022, a case of Drug Offence was reported at Vijayapura Town PS, Vijayapura district.",2022-05-12T03:00:00,2022-05-12T04:00:00,2022-05-12T14:00:00,16.7621,75.7536,"Incident occurred near coordinates 16.7621, 75.7536 within jurisdiction of Vijayapura Town PS.",Narcotics,Drug Offence,NDPS,"Narcotic Drugs and Psychotropic Substances Act, 1985",NDPS,20,Punishment for cannabis-related offences,1,1,Siddharth Deshmukh,27,Private Employee,Hindu,General,Transgender,Ananya Verma,35,Male,0,Vikram Singh,53,Transgender,A1,,,,,,,,,,,,
Zero FIR,Heinous,Report Beece (B-Report),Karnataka,Kolar,Kolar District & Sessions Court,Police Station,Kolar Town PS,KA27732,Abhishek Patil,Deputy Superintendent,Investigating Officer,1979-11-12,Male,B Negative,0,2006-01-08,826331605202500499,202500499,2024-01-06,"On 05-01-2024, a case of Drug Offence was reported at Kolar Town PS, Kolar district.",2024-01-05T02:00:00,2024-01-05T05:00:00,2024-01-05T09:00:00,13.0801,78.1923,"Incident occurred near coordinates 13.0801, 78.1923 within jurisdiction of Kolar Town PS.",Narcotics,Drug Offence,NDPS,"Narcotic Drugs and Psychotropic Substances Act, 1985",NDPS,20,Punishment for cannabis-related offences,1,1,Tanvi Das,37,Private Employee,Hindu,General,Male,Kiran Bhat,25,Male,0,Esha Kumar,45,Male,A1,1.0,2024-01-13T13:00:00,Karnataka,Kolar,Kolar Town PS,KA27732,Kolar District & Sessions Court,Esha Kumar,,,,
PAR,Non-Heinous,Under Investigation,Karnataka,Belagavi,Belagavi District & Sessions Court,Police Station,Belagavi City PS,KA96495,Kiran Shenoy,Head Constable,SHO,1997-03-04,Male,AB Negative,0,2007-10-09,362853367202500500,202500500,2025-05-18,"On 15-05-2025, a case of Grievous Hurt was reported at Belagavi City PS, Belagavi district.",2025-05-15T12:00:00,2025-05-15T15:00:00,2025-05-16T06:00:00,15.8228,74.5251,"Incident occurred near coordinates 15.8228, 74.5251 within jurisdiction of Belagavi City PS.",Crimes Against Body,Grievous Hurt,IPC,Indian Penal Code,IPC,325,Punishment for voluntarily causing grievous hurt,1,1,Rajesh Shenoy,50,Private Employee,Hindu,General,Female,Dev Kamath,33,Transgender,0,Kiran Das,54,Male,A1,1.0,2025-05-25T22:00:00,Karnataka,Belagavi,Belagavi City PS,KA96495,Belagavi District & Sessions Court,Kiran Das,"Farhan Reddy,Sanjay Kumar",,,
PAR,Heinous,Under Investigation,Karnataka,Belagavi,Belagavi District & Sessions Court,Police Station,Belagavi City PS,KA96495,Kiran Shenoy,Inspector,Station Writer,1981-10-26,Female,AB Positive,0,2010-12-24,362853367202500500,202500500,2025-05-18,"On 15-05-2025, a case of Grievous Hurt was reported at Belagavi City PS, Belagavi district.",2025-05-15T12:00:00,2025-05-15T15:00:00,2025-05-16T06:00:00,15.8228,74.5251,"Incident occurred near coordinates 15.8228, 74.5251 within jurisdiction of Belagavi City PS.",Crimes Against Body,Grievous Hurt,IPC,Indian Penal Code,IPC,325,Punishment for voluntarily causing grievous hurt,1,1,,,,,,,,,,0,Farhan Reddy,68,Transgender,A2,,,,,,,,,,,,
PAR,Non-Heinous,Under Investigation,Karnataka,Belagavi,Belagavi District & Sessions Court,Police Station,Belagavi City PS,KA96495,Kiran Shenoy,Deputy Superintendent,SHO,1996-12-21,Male,O Negative,0,2017-05-18,362853367202500500,202500500,2025-05-18,"On 15-05-2025, a case of Grievous Hurt was reported at Belagavi City PS, Belagavi district.",2025-05-15T12:00:00,2025-05-15T15:00:00,2025-05-16T06:00:00,15.8228,74.5251,"Incident occurred near coordinates 15.8228, 74.5251 within jurisdiction of Belagavi City PS.",Crimes Against Body,Grievous Hurt,IPC,Indian Penal Code,IPC,325,Punishment for voluntarily causing grievous hurt,1,1,,,,,,,,,,0,Sanjay Kumar,21,Male,A3,,,,,,,,,,,,
Zero FIR,Non-Heinous,Report Beece (B-Report),Karnataka,Kolar,Kolar District & Sessions Court,Police Station,Kolar Town PS,KA69077,Rajesh Rao,Inspector,Investigating Officer,1972-05-07,Female,A Positive,0,2016-09-23,890916816202400501,202400501,2024-12-18,"On 14-12-2024, a case of Dark Web Crime was reported at Kolar Town PS, Kolar district.",2024-12-14T11:00:00,2024-12-14T17:00:00,2024-12-14T18:00:00,13.0668,78.1818,"Incident occurred near coordinates 13.0668, 78.1818 within jurisdiction of Kolar Town PS.",Cyber Crime,Dark Web Crime,ITA,"Information Technology Act, 2000",IT Act,67,Publishing/transmitting obscene material electronically,1,1,Siddharth Shetty,27,Private Employee,Hindu,General,Female,Divya Reddy,35,Female,0,Kiran Pai,39,Female,A1,1.0,2024-12-25T23:00:00,Karnataka,Kolar,Kolar Town PS,KA69077,Kolar District & Sessions Court,Kiran Pai,Gautam Kulkarni,,,
Zero FIR,Heinous,Report Beece (B-Report),Karnataka,Kolar,Kolar District & Sessions Court,Police Station,Kolar Town PS,KA69077,Rajesh Rao,Sub-Inspector,Investigating Officer,1992-10-11,Male,O Negative,0,2002-08-19,890916816202400501,202400501,2024-12-18,"On 14-12-2024, a case of Dark Web Crime was reported at Kolar Town PS, Kolar district.",2024-12-14T11:00:00,2024-12-14T17:00:00,2024-12-14T18:00:00,13.0668,78.1818,"Incident occurred near coordinates 13.0668, 78.1818 within jurisdiction of Kolar Town PS.",Cyber Crime,Dark Web Crime,ITA,"Information Technology Act, 2000",IT Act,67,Publishing/transmitting obscene material electronically,1,1,,,,,,,,,,0,Gautam Kulkarni,,Male,A2,,,,,,,,,,,,
UDR,Heinous,Report Beece (B-Report),Karnataka,Mangaluru,Dakshina Kannada District & Sessions Court,Police Station,Mangaluru Town PS,KA92606,Priya Patil,Inspector,SHO,1994-12-06,Male,B Positive,0,2001-12-08,215512916202400502,202400502,2023-06-29,"On 25-06-2023, a case of Robbery was reported at Mangaluru Town PS, Mangaluru district.",2023-06-25T21:00:00,2023-06-25T23:00:00,2023-06-26T21:00:00,12.9005,74.8389,"Incident occurred near coordinates 12.9005, 74.8389 within jurisdiction of Mangaluru Town PS.",Property Crimes,Robbery,IPC,Indian Penal Code,IPC,392,Punishment for robbery,1,1,Dev Kulkarni,56,Private Employee,Hindu,General,Female,Rahul Kulkarni,46,Female,0,Priya Gowda,,Female,A1,1.0,2023-07-06T00:00:00,Karnataka,Mangaluru,Mangaluru Town PS,KA92606,Dakshina Kannada District & Sessions Court,Priya Gowda,,,,
PAR,Non-Heinous,Undetected,Karnataka,Mangaluru,Dakshina Kannada District & Sessions Court,Police Station,Mangaluru Town PS,KA70623,Rajesh Deshmukh,Deputy Superintendent,Investigating Officer,1997-07-17,Female,A Negative,1,2004-06-22,338928438202300503,202300503,2025-02-16,"On 15-02-2025, a case of Robbery was reported at Mangaluru Town PS, Mangaluru district.",2025-02-15T14:00:00,2025-02-15T15:00:00,2025-02-16T14:00:00,12.9085,74.9008,"Incident occurred near coordinates 12.9085, 74.9008 within jurisdiction of Mangaluru Town PS.",Property Crimes,Robbery,IPC,Indian Penal Code,IPC,392,Punishment for robbery,1,1,Rajesh Sharma,49,Private Employee,Hindu,General,Transgender,Nikhil Joshi,44,Female,0,Manish Naik,,Male,A1,,,,,,,,,,,,
FIR,Non-Heinous,Under Investigation,Karnataka,Mandya,Mandya District & Sessions Court,Police Station,Mandya Town PS,KA82804,Vikram Pai,Head Constable,SHO,1984-02-03,Male,O Positive,0,2003-06-17,198895027202600504,202600504,2024-05-06,"On 03-05-2024, a case of Robbery was reported at Mandya Town PS, Mandya district.",2024-05-03T01:00:00,2024-05-03T08:00:00,2024-05-03T23:00:00,12.4552,76.9108,"Incident occurred near coordinates 12.4552, 76.9108 within jurisdiction of Mandya Town PS.",Property Crimes,Robbery,IPC,Indian Penal Code,IPC,392,Punishment for robbery,1,1,Rahul Deshmukh,75,Private Employee,Hindu,General,Transgender,Vikram Das,67,Male,0,Rahul Singh,50,Male,A1,1.0,2024-05-13T08:00:00,Karnataka,Mandya,Mandya Town PS,KA82804,Mandya District & Sessions Court,Rahul Singh,,,,
FIR,Non-Heinous,Undetected,Karnataka,Mandya,Mandya District & Sessions Court,Police Station,Mandya Town PS,KA56017,Bhavya Naik,Inspector,Station Writer,1998-07-20,Male,A Negative,0,2001-02-25,129812586202200505,202200505,2025-10-05,"On 02-10-2025, a case of Dark Web Crime was reported at Mandya Town PS, Mandya district.",2025-10-02T03:00:00,2025-10-02T06:00:00,2025-10-02T17:00:00,12.4856,76.9115,"Incident occurred near coordinates 12.4856, 76.9115 within jurisdiction of Mandya Town PS.",Cyber Crime,Dark Web Crime,ITA,"Information Technology Act, 2000",IT Act,67,Publishing/transmitting obscene material electronically,1,1,Siddharth Pai,31,Private Employee,Hindu,General,Female,Sanjay Sharma,58,Transgender,0,Sunil Naik,27,Transgender,A1,,,,,,,,,,,,
PAR,Heinous,Report Beece (B-Report),Karnataka,Belagavi,Belagavi District & Sessions Court,Police Station,Belagavi City PS,KA45947,Nikhil Reddy,Head Constable,SHO,1987-09-26,Male,AB Positive,1,2016-09-28,385595507202300506,202300506,2022-09-20,"On 19-09-2022, a case of Theft was reported at Belagavi City PS, Belagavi district.",2022-09-19T02:00:00,2022-09-19T07:00:00,2022-09-19T22:00:00,15.7976,74.5568,"Incident occurred near coordinates 15.7976, 74.5568 within jurisdiction of Belagavi City PS.",Property Crimes,Theft,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Divya Pai,66,Private Employee,Hindu,General,Male,Hari Joshi,48,Male,0,Kavya Joshi,,Transgender,A1,1.0,2022-09-27T06:00:00,Karnataka,Belagavi,Belagavi City PS,KA45947,Belagavi District & Sessions Court,Kavya Joshi,,,,
UDR,Non-Heinous,Chargesheet Filed,Karnataka,Bagalkote,Bagalkote District & Sessions Court,Police Station,Bagalkote Town PS,KA81155,Divya Kumar,Deputy Superintendent,SHO,1974-10-03,Male,A Negative,0,2004-10-10,286535634202200507,202200507,2023-05-05,"On 01-05-2023, a case of Robbery was reported at Bagalkote Town PS, Bagalkote district.",2023-05-01T03:00:00,2023-05-01T07:00:00,2023-05-01T08:00:00,16.1799,75.7167,"Incident occurred near coordinates 16.1799, 75.7167 within jurisdiction of Bagalkote Town PS.",Property Crimes,Robbery,IPC,Indian Penal Code,IPC,392,Punishment for robbery,1,1,Bhavya Shenoy,54,Private Employee,Hindu,General,Transgender,Esha Kulkarni,36,Transgender,0,Kiran Kulkarni,,Male,A1,1.0,2023-05-12T13:00:00,Karnataka,Bagalkote,Bagalkote Town PS,KA81155,Bagalkote District & Sessions Court,Kiran Kulkarni,"Ananya Naik,Ananya Shetty",2023-05-26T13:00:00,A,KA81155
UDR,Heinous,Chargesheet Filed,Karnataka,Bagalkote,Bagalkote District & Sessions Court,Police Station,Bagalkote Town PS,KA81155,Divya Kumar,Head Constable,Station Writer,1989-11-03,Female,AB Negative,0,2008-09-12,286535634202200507,202200507,2023-05-05,"On 01-05-2023, a case of Robbery was reported at Bagalkote Town PS, Bagalkote district.",2023-05-01T03:00:00,2023-05-01T07:00:00,2023-05-01T08:00:00,16.1799,75.7167,"Incident occurred near coordinates 16.1799, 75.7167 within jurisdiction of Bagalkote Town PS.",Property Crimes,Robbery,IPC,Indian Penal Code,IPC,392,Punishment for robbery,1,1,,,,,,,,,,0,Ananya Naik,,Male,A2,,,,,,,,,,,,
UDR,Non-Heinous,Chargesheet Filed,Karnataka,Bagalkote,Bagalkote District & Sessions Court,Police Station,Bagalkote Town PS,KA81155,Divya Kumar,Head Constable,Circle Inspector,1984-05-01,Male,O Positive,0,2010-06-21,286535634202200507,202200507,2023-05-05,"On 01-05-2023, a case of Robbery was reported at Bagalkote Town PS, Bagalkote district.",2023-05-01T03:00:00,2023-05-01T07:00:00,2023-05-01T08:00:00,16.1799,75.7167,"Incident occurred near coordinates 16.1799, 75.7167 within jurisdiction of Bagalkote Town PS.",Property Crimes,Robbery,IPC,Indian Penal Code,IPC,392,Punishment for robbery,1,1,,,,,,,,,,0,Ananya Shetty,,Female,A3,,,,,,,,,,,,
PAR,Non-Heinous,Under Investigation,Karnataka,Bagalkote,Bagalkote District & Sessions Court,Police Station,Bagalkote Town PS,KA90221,Divya Patil,Head Constable,Circle Inspector,1983-05-27,Male,A Positive,0,2001-05-28,393975630202300508,202300508,2024-05-17,"On 12-05-2024, a case of Grievous Hurt was reported at Bagalkote Town PS, Bagalkote district.",2024-05-12T15:00:00,2024-05-12T20:00:00,2024-05-13T08:00:00,16.194,75.7069,"Incident occurred near coordinates 16.194, 75.7069 within jurisdiction of Bagalkote Town PS.",Crimes Against Body,Grievous Hurt,IPC,Indian Penal Code,IPC,325,Punishment for voluntarily causing grievous hurt,1,1,Sanjay Nair,52,Private Employee,Hindu,General,Transgender,Manish Reddy,20,Female,0,Aarav Verma,,Male,A1,1.0,2024-05-24T02:00:00,Karnataka,Bagalkote,Bagalkote Town PS,KA90221,Bagalkote District & Sessions Court,Aarav Verma,,,,
UDR,Heinous,Undetected,Karnataka,Udupi,Udupi District & Sessions Court,Police Station,Udupi Town PS,KA98506,Dev Singh,Deputy Superintendent,SHO,1997-08-14,Male,AB Negative,0,2017-01-08,229361220202200509,202200509,2023-03-01,"On 26-02-2023, a case of Cheating was reported at Udupi Town PS, Udupi district.",2023-02-26T23:00:00,2023-02-27T02:00:00,2023-02-27T18:00:00,13.2619,74.6738,"Incident occurred near coordinates 13.2619, 74.6738 within jurisdiction of Udupi Town PS.",Financial Crime,Cheating,IPC,Indian Penal Code,IPC,420,Cheating and dishonestly inducing delivery of property,1,1,Kavya Verma,42,Private Employee,Hindu,General,Transgender,Suresh Kamath,48,Female,0,Kiran Joshi,23,Female,A1,,,,,,,,,,,,
FIR,Non-Heinous,Under Investigation,Karnataka,Bengaluru Rural,Bengaluru Rural District & Sessions Court,Police Station,Bengaluru Rural PS,KA96652,Divya Gowda,Deputy Superintendent,Circle Inspector,1990-02-21,Male,AB Negative,1,2004-09-10,145927370202400510,202400510,2025-07-20,"On 17-07-2025, a case of Dark Web Crime was reported at Bengaluru Rural PS, Bengaluru Rural district.",2025-07-17T20:00:00,2025-07-18T02:00:00,2025-07-18T11:00:00,13.2779,77.4906,"Incident occurred near coordinates 13.2779, 77.4906 within jurisdiction of Bengaluru Rural PS.",Cyber Crime,Dark Web Crime,ITA,"Information Technology Act, 2000",IT Act,67,Publishing/transmitting obscene material electronically,1,1,Hari Singh,22,Private Employee,Hindu,General,Transgender,Siddharth Gowda,21,Female,0,Meena Kumar,35,Transgender,A1,1.0,2025-07-27T23:00:00,Karnataka,Bengaluru Rural,Bengaluru Rural PS,KA96652,Bengaluru Rural District & Sessions Court,Meena Kumar,Chirag Deshmukh,,,
