case_category,gravity_offence,case_status,state,district,court,unit_type,unit,officer_kgid,officer_name,officer_rank,officer_designation,officer_dob,officer_gender,officer_blood_group,officer_physically_challenged,officer_appointment_date,crime_no,case_no,registered_date,brief_facts,incident_from_date,incident_to_date,info_received_date,latitude,longitude,occurrence_brief_facts,crime_group_name,crime_head_name,act_code,act_description,short_name,section_code,section_description,act_order,section_order,complainant_name,complainant_age,complainant_occupation,complainant_religion,complainant_caste,complainant_gender,victim_name,victim_age,victim_gender,victim_police,accused_name,accused_age,accused_gender,accused_person_id,arrest_type,arrest_date,arrest_state,arrest_district,arrest_station,arrest_io_kgid,arrest_court,arrest_primary_accused_name,arrest_joint_accused_names,chargesheet_date,chargesheet_type,chargesheet_officer_kgid,CaseMasterID,DistrictID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CrimeRegisteredDate,age_years,gender_id,hour_of_day,day_of_week,month,is_weekend,is_night_time,co_offender_count,hist_station_crime_count_30d,hist_district_crime_count_30d,spatial_density_ratio,risk_tier_id,hotspot_flag_id,recidivism_flag_id
FIR,Non-Heinous,Chargesheet Filed,Karnataka,Ballari,Ballari District & Sessions Court,Police Station,Ballari City PS,KA84728,Ramesh Reddy,Head Constable,Investigating Officer,1988-05-15,Male,O Positive,0,2012-06-01,FIR/08/127/2025/0210,CC/2025/050210,2025-02-06,Snatching of gold chain from pedestrian by bike-borne suspects during evening hours.,2025-02-04T19:28:48,2025-02-04T19:28:48,2025-02-06T01:28:48,15.1555,76.9265,"Incident near coordinates 15.1555, 76.9265",Cyber Crime,Cryptocurrency Crime,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Suresh Gowda,24,Private Employee,Hindu,General,Male,Prakash Bhat,42,Female,0,Darshan Naik,61,Male,A210,1.0,2025-02-06T01:28:48,Karnataka,Ballari,Ballari City PS,KA67803,Ballari District & Sessions Court,Darshan Naik,,2025-02-06T01:28:48,C,KA88538,50210,8,127,1,1,3,13,1,2025-02-06 01:28:48,61,1,19,2,2,0,0,4,890,1255,2.26,2,1,0
FIR,Non-Heinous,Chargesheet Filed,Karnataka,Belagavi,Belagavi District & Sessions Court,Police Station,Belagavi City PS,KA70211,Sunil Patil,Constable,Investigating Officer,1988-05-15,Male,O Positive,0,2012-06-01,FIR/06/096/2025/0211,CC/2025/050211,2025-09-17,Burglary incident reported at commercial establishment. Locked doors broken open and cash stolen.,2025-09-17T13:23:43,2025-09-17T13:23:43,2025-09-17T18:23:43,15.8633,74.542,"Incident near coordinates 15.8633, 74.542",Cyber Crime,Cryptocurrency Crime,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Suresh Hegde,54,Private Employee,Hindu,General,Male,Manjunath Puri,28,Female,0,Meenakshi Gowda,43,Female,A211,1.0,2025-09-17T18:23:43,Karnataka,Belagavi,Belagavi City PS,KA79649,Belagavi District & Sessions Court,Meenakshi Gowda,,2025-09-17T18:23:43,C,KA49599,50211,6,96,3,1,3,13,1,2025-09-17 18:23:43,43,2,13,3,9,0,0,2,776,659,2.95,1,1,0
FIR,Non-Heinous,Chargesheet Filed,Karnataka,Shivamogga,Shivamogga District & Sessions Court,Police Station,Shivamogga Town PS,KA21828,Darshan Pujari,Head Constable,Investigating Officer,1988-05-15,Male,O Positive,0,2012-06-01,FIR/11/169/2025/0212,CC/2025/050212,2025-02-08,Burglary incident reported at commercial establishment. Locked doors broken open and cash stolen.,2025-02-06T22:23:49,2025-02-06T22:23:49,2025-02-08T07:23:49,14.0399,75.5975,"Incident near coordinates 14.0399, 75.5975",Crimes Against Body,Assault,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Mahesh Naik,49,Private Employee,Hindu,General,Male,Ramesh Gowda,47,Female,0,Venkatesh Pujari,45,Male,A212,1.0,2025-02-08T07:23:49,Karnataka,Shivamogga,Shivamogga Town PS,KA46222,Shivamogga District & Sessions Court,Venkatesh Pujari,,2025-02-08T07:23:49,C,KA21974,50212,11,169,1,1,2,7,1,2025-02-08 07:23:49,45,1,22,4,2,0,1,5,138,3410,2.24,2,1,0
FIR,Heinous,Chargesheet Filed,Karnataka,Shivamogga,Shivamogga District & Sessions Court,Police Station,Shivamogga Town PS,KA45886,Basavaraj Kambale,Head Constable,Investigating Officer,1988-05-15,Male,O Positive,0,2012-06-01,FIR/11/169/2025/0213,CC/2025/050213,2025-08-21,Burglary incident reported at commercial establishment. Locked doors broken open and cash stolen.,2025-08-20T19:28:43,2025-08-20T19:28:43,2025-08-21T13:28:43,14.0378,75.5892,"Incident near coordinates 14.0378, 75.5892",Crimes Against Body,Assault,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Kavitha Deshmukh,50,Private Employee,Hindu,General,Male,Pavitra Hegde,25,Female,0,Geetha Hegde,22,Female,A213,1.0,2025-08-21T13:28:43,Karnataka,Shivamogga,Shivamogga Town PS,KA25762,Shivamogga District & Sessions Court,Geetha Hegde,,2025-08-21T13:28:43,C,KA50998,50213,11,169,1,2,2,7,1,2025-08-21 13:28:43,22,2,19,3,8,0,0,1,613,2649,0.69,3,1,0
FIR,Non-Heinous,Chargesheet Filed,Karnataka,Davangere,Davangere District & Sessions Court,Police Station,Davangere Extension PS,KA72850,Sunil Shetty,Sub-Inspector,Investigating Officer,1988-05-15,Male,O Positive,0,2012-06-01,FIR/12/185/2025/0214,CC/2025/050214,2025-05-29,Accused unlawfully intercepted complainant near main road intersection and committed extortion and assault.,2025-05-29T06:33:56,2025-05-29T06:33:56,2025-05-29T15:33:56,14.4055,75.9092,"Incident near coordinates 14.4055, 75.9092",Crimes Against Body,Assault,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Mahesh Deshmukh,61,Private Employee,Hindu,General,Male,Raghavendra Rao,47,Female,0,Mahesh Joshi,29,Male,A214,1.0,2025-05-29T15:33:56,Karnataka,Davangere,Davangere Extension PS,KA82511,Davangere District & Sessions Court,Mahesh Joshi,,2025-05-29T15:33:56,C,KA89342,50214,12,185,1,1,2,7,1,2025-05-29 15:33:56,29,1,6,4,5,0,0,4,849,1589,1.92,1,1,0
FIR,Heinous,Chargesheet Filed,Karnataka,Davangere,Davangere District & Sessions Court,Police Station,Davangere Extension PS,KA89340,Satish Hegde,Head Constable,Investigating Officer,1988-05-15,Male,O Positive,0,2012-06-01,FIR/12/187/2025/0215,CC/2025/050215,2025-03-25,Snatching of gold chain from pedestrian by bike-borne suspects during evening hours.,2025-03-25T02:22:55,2025-03-25T02:22:55,2025-03-25T16:22:55,14.4947,75.9153,"Incident near coordinates 14.4947, 75.9153",Financial Crime,Money Laundering,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Lakshmi Pujari,29,Private Employee,Hindu,General,Male,Lakshmi Puri,55,Female,0,Prakash Rao,56,Male,A215,1.0,2025-03-25T16:22:55,Karnataka,Davangere,Davangere Extension PS,KA92524,Davangere District & Sessions Court,Prakash Rao,,2025-03-25T16:22:55,C,KA97341,50215,12,187,1,2,4,14,1,2025-03-25 16:22:55,56,1,2,2,3,0,1,2,403,1135,3.95,4,1,0
FIR,Non-Heinous,Chargesheet Filed,Karnataka,Shivamogga,Shivamogga District & Sessions Court,Police Station,Shivamogga Town PS,KA99306,Kumar Naik,Inspector,Investigating Officer,1988-05-15,Male,O Positive,0,2012-06-01,FIR/11/171/2025/0216,CC/2025/050216,2025-08-27,Cyber fraud complaint regarding unauthorized digital transaction via fake banking link.,2025-08-27T14:30:38,2025-08-27T14:30:38,2025-08-27T20:30:38,13.9477,75.5378,"Incident near coordinates 13.9477, 75.5378",Cyber Crime,Dark Web Crime,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Ramesh Hegde,24,Private Employee,Hindu,General,Male,Pavitra Kulkarni,40,Female,0,Basavaraj Rao,63,Male,A216,1.0,2025-08-27T20:30:38,Karnataka,Shivamogga,Shivamogga Town PS,KA40864,Shivamogga District & Sessions Court,Basavaraj Rao,,2025-08-27T20:30:38,C,KA23133,50216,11,171,1,1,3,12,1,2025-08-27 20:30:38,63,1,14,3,8,0,0,1,792,1090,3.73,2,1,0
FIR,Heinous,Chargesheet Filed,Karnataka,Davangere,Davangere District & Sessions Court,Police Station,Davangere Extension PS,KA58304,Prakash Pujari,Constable,Investigating Officer,1988-05-15,Male,O Positive,0,2012-06-01,FIR/12/184/2025/0217,CC/2025/050217,2025-09-17,Accused unlawfully intercepted complainant near main road intersection and committed extortion and assault.,2025-09-15T21:40:10,2025-09-15T21:40:10,2025-09-17T15:40:10,14.5032,75.8855,"Incident near coordinates 14.5032, 75.8855",Crimes Against Body,Grievous Hurt,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Sunil Kulkarni,48,Private Employee,Hindu,General,Male,Kavitha Gowda,27,Female,0,Venkatesh Puri,60,Male,A217,1.0,2025-09-17T15:40:10,Karnataka,Davangere,Davangere Extension PS,KA45750,Davangere District & Sessions Court,Venkatesh Puri,,2025-09-17T15:40:10,C,KA42301,50217,12,184,2,2,2,8,1,2025-09-17 15:40:10,60,1,21,1,9,0,0,3,917,1943,1.18,3,1,0
FIR,Non-Heinous,Chargesheet Filed,Karnataka,Davangere,Davangere District & Sessions Court,Police Station,Davangere Extension PS,KA74943,Basavaraj Kulkarni,Inspector,Investigating Officer,1988-05-15,Male,O Positive,0,2012-06-01,FIR/12/188/2025/0218,CC/2025/050218,2025-06-02,Housebreaking by night reported. Electronic goods and valuables stolen while occupants were away.,2025-05-31T22:26:01,2025-05-31T22:26:01,2025-06-02T22:26:01,14.4567,75.8993,"Incident near coordinates 14.4567, 75.8993",Crimes Against Body,Murder,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Kiran Joshi,41,Private Employee,Hindu,General,Male,Darshan Reddy,60,Female,0,Mahesh Nayak,26,Male,A218,1.0,2025-06-02T22:26:01,Karnataka,Davangere,Davangere Extension PS,KA45250,Davangere District & Sessions Court,Mahesh Nayak,,2025-06-02T22:26:01,C,KA93629,50218,12,188,3,1,2,6,1,2025-06-02 22:26:01,26,1,22,6,5,1,1,3,800,727,3.98,3,1,0
FIR,Non-Heinous,Chargesheet Filed,Karnataka,Davangere,Davangere District & Sessions Court,Police Station,Davangere Extension PS,KA47174,Sunil Pujari,Head Constable,Investigating Officer,1988-05-15,Male,O Positive,0,2012-06-01,FIR/12/182/2025/0219,CC/2025/050219,2025-10-06,Housebreaking by night reported. Electronic goods and valuables stolen while occupants were away.,2025-10-04T19:42:49,2025-10-04T19:42:49,2025-10-06T00:42:49,14.5157,75.8654,"Incident near coordinates 14.5157, 75.8654",Cyber Crime,Cyber Crime,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Kumar Joshi,46,Private Employee,Hindu,General,Male,Anand Kambale,45,Female,0,Ramesh Chavhan,19,Male,A219,1.0,2025-10-06T00:42:49,Karnataka,Davangere,Davangere Extension PS,KA27854,Davangere District & Sessions Court,Ramesh Chavhan,,2025-10-06T00:42:49,C,KA21530,50219,12,182,3,1,3,11,1,2025-10-06 00:42:49,19,1,19,6,10,1,0,1,889,1539,0.91,3,1,0
FIR,Non-Heinous,Chargesheet Filed,Karnataka,Ballari,Ballari District & Sessions Court,Police Station,Ballari City PS,KA62372,Pradeep Kuruba,Constable,Investigating Officer,1988-05-15,Male,O Positive,0,2012-06-01,FIR/08/116/2025/0220,CC/2025/050220,2025-03-31,Housebreaking by night reported. Electronic goods and valuables stolen while occupants were away.,2025-03-31T05:10:32,2025-03-31T05:10:32,2025-03-31T19:10:32,15.1514,76.9888,"Incident near coordinates 15.1514, 76.9888",Crimes Against Body,Assault,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Ganesh Kuruba,30,Private Employee,Hindu,General,Male,Ramesh Shetty,36,Female,0,Ganesh Gowda,22,Male,A220,1.0,2025-03-31T19:10:32,Karnataka,Ballari,Ballari City PS,KA46257,Ballari District & Sessions Court,Ganesh Gowda,,2025-03-31T19:10:32,C,KA84647,50220,8,116,2,1,2,7,1,2025-03-31 19:10:32,22,1,5,1,3,0,1,1,263,3363,2.76,2,1,0
FIR,Non-Heinous,Chargesheet Filed,Karnataka,Belagavi,Belagavi District & Sessions Court,Police Station,Belagavi City PS,KA94247,Prakash Deshmukh,Head Constable,Investigating Officer,1988-05-15,Male,O Positive,0,2012-06-01,FIR/06/086/2025/0221,CC/2025/050221,2025-06-20,Burglary incident reported at commercial establishment. Locked doors broken open and cash stolen.,2025-06-18T19:45:11,2025-06-18T19:45:11,2025-06-20T12:45:11,15.9819,74.6434,"Incident near coordinates 15.9819, 74.6434",Crimes Against Body,Assault,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Shivakumar Pujari,24,Private Employee,Hindu,General,Male,Sunitha Bhat,47,Female,0,Suresh Hegde,34,Male,A221,1.0,2025-06-20T12:45:11,Karnataka,Belagavi,Belagavi City PS,KA11057,Belagavi District & Sessions Court,Suresh Hegde,,2025-06-20T12:45:11,C,KA63795,50221,6,86,2,1,2,7,1,2025-06-20 12:45:11,34,1,19,3,6,0,0,1,501,2358,2.76,2,1,0
FIR,Non-Heinous,Chargesheet Filed,Karnataka,Kalaburagi,Kalaburagi District & Sessions Court,Police Station,Kalaburagi City PS,KA13198,Venkatesh Shetty,Sub-Inspector,Investigating Officer,1988-05-15,Male,O Positive,0,2012-06-01,FIR/07/107/2025/0222,CC/2025/050222,2025-11-20,Accused unlawfully intercepted complainant near main road intersection and committed extortion and assault.,2025-11-20T08:20:09,2025-11-20T08:20:09,2025-11-20T19:20:09,17.384,76.7774,"Incident near coordinates 17.384, 76.7774",Cyber Crime,Cryptocurrency Crime,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Manjunath Naik,61,Private Employee,Hindu,General,Male,Abhishek Patil,41,Female,0,Sunil Deshmukh,21,Male,A222,1.0,2025-11-20T19:20:09,Karnataka,Kalaburagi,Kalaburagi City PS,KA80741,Kalaburagi District & Sessions Court,Sunil Deshmukh,,2025-11-20T19:20:09,C,KA62440,50222,7,107,3,1,3,13,1,2025-11-20 19:20:09,21,1,8,4,11,0,0,2,551,3183,1.24,2,1,0
FIR,Non-Heinous,Chargesheet Filed,Karnataka,Ballari,Ballari District & Sessions Court,Police Station,Ballari City PS,KA52675,Darshan Pujari,Constable,Investigating Officer,1988-05-15,Male,O Positive,0,2012-06-01,FIR/08/120/2025/0223,CC/2025/050223,2025-11-24,Cyber fraud complaint regarding unauthorized digital transaction via fake banking link.,2025-11-22T11:31:18,2025-11-22T11:31:18,2025-11-24T10:31:18,15.1699,76.8812,"Incident near coordinates 15.1699, 76.8812",Crimes Against Body,Grievous Hurt,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Kiran Kulkarni,60,Private Employee,Hindu,General,Male,Prakash Joshi,48,Female,0,Venkatesh Patil,65,Male,A223,1.0,2025-11-24T10:31:18,Karnataka,Ballari,Ballari City PS,KA29982,Ballari District & Sessions Court,Venkatesh Patil,,2025-11-24T10:31:18,C,KA19809,50223,8,120,2,1,2,8,1,2025-11-24 10:31:18,65,1,11,6,11,1,0,1,689,2395,3.0,2,1,0
FIR,Non-Heinous,Chargesheet Filed,Karnataka,Davangere,Davangere District & Sessions Court,Police Station,Davangere Extension PS,KA20750,Kumar Kambale,Constable,Investigating Officer,1988-05-15,Male,O Positive,0,2012-06-01,FIR/12/184/2025/0224,CC/2025/050224,2025-01-04,Snatching of gold chain from pedestrian by bike-borne suspects during evening hours.,2025-01-03T23:24:24,2025-01-03T23:24:24,2025-01-04T16:24:24,14.4695,75.9064,"Incident near coordinates 14.4695, 75.9064",Cyber Crime,Cryptocurrency Crime,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Ganesh Kambale,45,Private Employee,Hindu,General,Male,Anand Nayak,56,Female,0,Sunitha Gowda,28,Female,A224,1.0,2025-01-04T16:24:24,Karnataka,Davangere,Davangere Extension PS,KA76114,Davangere District & Sessions Court,Sunitha Gowda,,2025-01-04T16:24:24,C,KA23443,50224,12,184,3,1,3,13,1,2025-01-04 16:24:24,28,2,23,5,1,0,1,5,732,1348,1.84,1,1,0
FIR,Non-Heinous,Chargesheet Filed,Karnataka,Shivamogga,Shivamogga District & Sessions Court,Police Station,Shivamogga Town PS,KA71759,Nagaraj Rao,Sub-Inspector,Investigating Officer,1988-05-15,Male,O Positive,0,2012-06-01,FIR/11/161/2025/0225,CC/2025/050225,2025-07-17,Housebreaking by night reported. Electronic goods and valuables stolen while occupants were away.,2025-07-17T05:31:32,2025-07-17T05:31:32,2025-07-17T20:31:32,13.9555,75.5933,"Incident near coordinates 13.9555, 75.5933",Crimes Against Body,Assault,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Sunil Gowda,22,Private Employee,Hindu,General,Male,Kumar Naik,56,Female,0,Mahesh Naik,38,Male,A225,1.0,2025-07-17T20:31:32,Karnataka,Shivamogga,Shivamogga Town PS,KA63753,Shivamogga District & Sessions Court,Mahesh Naik,,2025-07-17T20:31:32,C,KA72134,50225,11,161,3,1,2,7,1,2025-07-17 20:31:32,38,1,5,4,7,0,1,1,819,2223,2.14,2,1,0
FIR,Non-Heinous,Chargesheet Filed,Karnataka,Ballari,Ballari District & Sessions Court,Police Station,Ballari City PS,KA99651,Suresh Joshi,Sub-Inspector,Investigating Officer,1988-05-15,Male,O Positive,0,2012-06-01,FIR/08/120/2025/0226,CC/2025/050226,2025-05-26,Burglary incident reported at commercial establishment. Locked doors broken open and cash stolen.,2025-05-24T13:18:31,2025-05-24T13:18:31,2025-05-26T12:18:31,15.1502,76.8954,"Incident near coordinates 15.1502, 76.8954",Financial Crime,Money Laundering,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Nagaraj Pujari,52,Private Employee,Hindu,General,Male,Shivakumar Reddy,24,Female,0,Nagaraj Deshmukh,65,Male,A226,1.0,2025-05-26T12:18:31,Karnataka,Ballari,Ballari City PS,KA47801,Ballari District & Sessions Court,Nagaraj Deshmukh,,2025-05-26T12:18:31,C,KA34429,50226,8,120,3,1,4,14,1,2025-05-26 12:18:31,65,1,13,6,5,1,0,1,214,2677,3.91,2,1,0
FIR,Non-Heinous,Chargesheet Filed,Karnataka,Belagavi,Belagavi District & Sessions Court,Police Station,Belagavi City PS,KA48367,Kumar Rao,Sub-Inspector,Investigating Officer,1988-05-15,Male,O Positive,0,2012-06-01,FIR/06/086/2025/0227,CC/2025/050227,2025-01-25,Burglary incident reported at commercial establishment. Locked doors broken open and cash stolen.,2025-01-25T02:46:25,2025-01-25T02:46:25,2025-01-25T06:46:25,15.8274,74.5254,"Incident near coordinates 15.8274, 74.5254",Crimes Against Body,Murder,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Lakshmi Pujari,27,Private Employee,Hindu,General,Male,Raghavendra Kuruba,58,Female,0,Vijay Kambale,19,Male,A227,1.0,2025-01-25T06:46:25,Karnataka,Belagavi,Belagavi City PS,KA86521,Belagavi District & Sessions Court,Vijay Kambale,,2025-01-25T06:46:25,C,KA63303,50227,6,86,2,1,2,6,1,2025-01-25 06:46:25,19,1,2,6,1,1,1,1,832,1488,1.62,3,1,0
FIR,Non-Heinous,Chargesheet Filed,Karnataka,Shivamogga,Shivamogga District & Sessions Court,Police Station,Shivamogga Town PS,KA76506,Anand Naik,Inspector,Investigating Officer,1988-05-15,Male,O Positive,0,2012-06-01,FIR/11/163/2025/0228,CC/2025/050228,2025-03-26,Housebreaking by night reported. Electronic goods and valuables stolen while occupants were away.,2025-03-25T13:01:25,2025-03-25T13:01:25,2025-03-26T10:01:25,13.9967,75.6511,"Incident near coordinates 13.9967, 75.6511",Crimes Against Body,Assault,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Pradeep Deshmukh,47,Private Employee,Hindu,General,Male,Anand Joshi,26,Female,0,Meenakshi Pujari,20,Female,A228,1.0,2025-03-26T10:01:25,Karnataka,Shivamogga,Shivamogga Town PS,KA26730,Shivamogga District & Sessions Court,Meenakshi Pujari,,2025-03-26T10:01:25,C,KA96715,50228,11,163,2,1,2,7,1,2025-03-26 10:01:25,20,2,13,2,3,0,0,1,253,2656,1.36,1,0,0
FIR,Heinous,Chargesheet Filed,Karnataka,Kalaburagi,Kalaburagi District & Sessions Court,Police Station,Kalaburagi City PS,KA34961,Shivakumar Joshi,Inspector,Investigating Officer,1988-05-15,Male,O Positive,0,2012-06-01,FIR/07/108/2025/0229,CC/2025/050229,2025-09-01,Cyber fraud complaint regarding unauthorized digital transaction via fake banking link.,2025-08-31T02:52:13,2025-08-31T02:52:13,2025-09-01T19:52:13,17.3287,76.8521,"Incident near coordinates 17.3287, 76.8521",Crimes Against Body,Grievous Hurt,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Nayana Patil,35,Private Employee,Hindu,General,Male,Mahesh Gowda,31,Female,0,Raghavendra Deshmukh,41,Male,A229,1.0,2025-09-01T19:52:13,Karnataka,Kalaburagi,Kalaburagi City PS,KA43660,Kalaburagi District & Sessions Court,Raghavendra Deshmukh,,2025-09-01T19:52:13,C,KA50213,50229,7,108,1,2,2,8,1,2025-09-01 19:52:13,41,1,2,7,8,1,1,1,547,2577,2.79,3,1,0
FIR,Heinous,Chargesheet Filed,Karnataka,Davangere,Davangere District & Sessions Court,Police Station,Davangere Extension PS,KA92211,Pradeep Naik,Inspector,Investigating Officer,1988-05-15,Male,O Positive,0,2012-06-01,FIR/12/179/2025/0230,CC/2025/050230,2025-02-19,Cyber fraud complaint regarding unauthorized digital transaction via fake banking link.,2025-02-17T19:56:28,2025-02-17T19:56:28,2025-02-19T14:56:28,14.5249,75.8503,"Incident near coordinates 14.5249, 75.8503",Crimes Against Body,Assault,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Abhishek Rao,49,Private Employee,Hindu,General,Male,Geetha Kulkarni,34,Female,0,Abhishek Nayak,42,Male,A230,1.0,2025-02-19T14:56:28,Karnataka,Davangere,Davangere Extension PS,KA60802,Davangere District & Sessions Court,Abhishek Nayak,,2025-02-19T14:56:28,C,KA57635,50230,12,179,1,2,2,7,1,2025-02-19 14:56:28,42,1,19,1,2,0,0,2,667,946,1.76,2,1,0
FIR,Heinous,Chargesheet Filed,Karnataka,Davangere,Davangere District & Sessions Court,Police Station,Davangere Extension PS,KA67876,Darshan Patil,Constable,Investigating Officer,1988-05-15,Male,O Positive,0,2012-06-01,FIR/12/184/2025/0231,CC/2025/050231,2025-03-16,Accused unlawfully intercepted complainant near main road intersection and committed extortion and assault.,2025-03-14T16:06:29,2025-03-14T16:06:29,2025-03-16T05:06:29,14.4837,75.853,"Incident near coordinates 14.4837, 75.853",Financial Crime,Cheating,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Raghavendra Pujari,63,Private Employee,Hindu,General,Male,Roopa Kuruba,36,Female,0,Sunil Chavhan,32,Male,A231,1.0,2025-03-16T05:06:29,Karnataka,Davangere,Davangere Extension PS,KA21890,Davangere District & Sessions Court,Sunil Chavhan,,2025-03-16T05:06:29,C,KA50041,50231,12,184,1,2,4,15,1,2025-03-16 05:06:29,32,1,16,5,3,0,0,1,258,2660,2.03,2,1,0
FIR,Non-Heinous,Chargesheet Filed,Karnataka,Belagavi,Belagavi District & Sessions Court,Police Station,Belagavi City PS,KA25525,Ramesh Bhat,Inspector,Investigating Officer,1988-05-15,Male,O Positive,0,2012-06-01,FIR/06/087/2025/0232,CC/2025/050232,2025-10-12,Snatching of gold chain from pedestrian by bike-borne suspects during evening hours.,2025-10-10T22:02:24,2025-10-10T22:02:24,2025-10-12T18:02:24,15.9498,74.476,"Incident near coordinates 15.9498, 74.476",Financial Crime,Money Laundering,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Manjunath Naik,52,Private Employee,Hindu,General,Male,Nayana Shetty,56,Female,0,Anand Joshi,68,Male,A232,1.0,2025-10-12T18:02:24,Karnataka,Belagavi,Belagavi City PS,KA19047,Belagavi District & Sessions Court,Anand Joshi,,2025-10-12T18:02:24,C,KA89888,50232,6,87,1,1,4,14,1,2025-10-12 18:02:24,68,1,22,5,10,0,1,1,239,1381,2.71,1,1,0
FIR,Non-Heinous,Chargesheet Filed,Karnataka,Ballari,Ballari District & Sessions Court,Police Station,Ballari City PS,KA41918,Anand Kulkarni,Inspector,Investigating Officer,1988-05-15,Male,O Positive,0,2012-06-01,FIR/08/125/2025/0233,CC/2025/050233,2025-11-26,Complainant reported theft of motor vehicle parked in front of residence during night hours.,2025-11-25T12:14:13,2025-11-25T12:14:13,2025-11-26T00:14:13,15.2418,76.8565,"Incident near coordinates 15.2418, 76.8565",Financial Crime,Money Laundering,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Aswini Patil,62,Private Employee,Hindu,General,Male,Darshan Joshi,55,Female,0,Kumar Rao,29,Male,A233,1.0,2025-11-26T00:14:13,Karnataka,Ballari,Ballari City PS,KA74500,Ballari District & Sessions Court,Kumar Rao,,2025-11-26T00:14:13,C,KA35909,50233,8,125,3,1,4,14,1,2025-11-26 00:14:13,29,1,12,2,11,0,0,1,358,2977,0.9,2,0,0
