AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID
2966,1714,Eiravati Mangal,39.0,2.0,A1
2967,1715,Amol Dara,45.0,1.0,A1
2968,1715,Ijaya Palla,,1.0,A2
2969,1715,Bhanumati Mandal,19.0,,A3
2970,1715,Mitali Ravi,19.0,2.0,A4
2971,1716,Lajita Arora,64.0,3.0,A1
2972,1716,Nilima Chauhan,55.0,2.0,A2
2973,1716,Liam Mukherjee,57.0,1.0,A3
2974,1717,Oviya Ravi,51.0,1.0,A1
2975,1717,Karan Hegde,48.0,,A2
2976,1717,Dev Pau,,1.0,A3
2977,1718,Ridhi Karpe,44.0,,A1
2978,1718,Pallavi Taneja,37.0,1.0,A2
2979,1719,Praneel Kumer,17.0,1.0,A1
2980,1719,Falan Kadakia,38.0,1.0,A2
2981,1720,Gunbir Nagarajan,46.0,1.0,A1
2982,1721,Radhika Mital,,1.0,A1
2983,1722,Robert Naidu,37.0,2.0,A1
2984,1722,Aishani Sharma,,1.0,A2
2985,1723,Alka Konda,,1.0,A1
2986,1724,Simon Deol,32.0,2.0,A1
2987,1725,Megha Sharma,58.0,2.0,A1
2988,1726,Lohit Batra,34.0,1.0,A1
2989,1727,Chaaya Devi,34.0,1.0,A1
2990,1727,Chameli Talwar,19.0,2.0,A2
2991,1727,Manthan Andra,47.0,2.0,A3
2992,1727,Garima Nagi,33.0,3.0,A4
2993,1728,Ekaraj Jaggi,69.0,2.0,A1
2994,1729,Waida Sengupta,43.0,2.0,A1
2995,1730,Mitali Ratti,,1.0,A1
2996,1731,Bakhshi Nayak,22.0,1.0,A1
2997,1732,Baljiwan Solanki,40.0,1.0,A1
2998,1733,Urvashi Peri,33.0,2.0,A1
2999,1734,Qushi Dutta,49.0,1.0,A1
3000,1734,Balveer Konda,53.0,1.0,A2
3001,1734,Rayaan Trivedi,54.0,1.0,A3
3002,1734,Netra Lala,67.0,2.0,A4
3003,1735,Sathvik Chawla,55.0,,A1
3004,1736,Bakhshi Murty,69.0,1.0,A1
3005,1736,Akshay Manda,16.0,1.0,A2
3006,1737,Lakshmi Chaudhuri,57.0,1.0,A1
3007,1737,Harrison Dugar,58.0,1.0,A2
3008,1738,Amol Agrawal,,,A1
3009,1738,Qabil Seshadri,35.0,,A2
3010,1739,Orinder Edwin,37.0,1.0,A1
3011,1740,Kabir Jayaraman,,1.0,A1
3012,1740,Vasudha Bhardwaj,57.0,1.0,A2
3013,1741,Ryan Kumer,53.0,1.0,A1
3014,1742,Ekta Varma,,2.0,A1
3015,1743,Sai Dube,67.0,1.0,A1
3016,1743,Megha Dar,29.0,3.0,A2
3017,1744,Kevin Amble,61.0,1.0,A1
3018,1745,Arunima Narayanan,16.0,1.0,A1
3019,1745,Mohini Naidu,,,A2
3020,1745,Jagrati Tak,32.0,2.0,A3
3021,1746,Abdul Amble,31.0,,A1
3022,1746,Libni Viswanathan,30.0,3.0,A2
3023,1747,Ishanvi Bora,56.0,3.0,A1
3024,1747,Lavanya Pandit,54.0,1.0,A2
3025,1748,Abha Biswas,39.0,2.0,A1
3026,1749,Pooja Badal,50.0,3.0,A1
3027,1749,Eesha Singhal,17.0,1.0,A2
3028,1750,Chakradev Misra,26.0,1.0,A1
3029,1751,Azaan Mall,22.0,2.0,A1
3030,1752,Anjali Nayar,47.0,,A1
3031,1752,Amruta Choudhary,,,A2
3032,1753,Irya Purohit,65.0,,A1
3033,1753,Chandani Upadhyay,15.0,1.0,A2
3034,1754,Anamika Din,50.0,1.0,A1
3035,1754,Viraj Chana,59.0,1.0,A2
3036,1755,Devika Dube,,1.0,A1
3037,1756,Rajeshri Sharma,46.0,1.0,A1
3038,1756,Jasmit Comar,66.0,2.0,A2
3039,1757,Saksham Aggarwal,,1.0,A1
3040,1757,Ekaja Venkatesh,,3.0,A2
3041,1758,Azaan Patel,,,A1
3042,1759,Zaitra Kadakia,65.0,2.0,A1
3043,1759,Sachi Hans,49.0,2.0,A2
3044,1760,George Wagle,,2.0,A1
3045,1760,Upadhriti Zachariah,57.0,2.0,A2
3046,1760,Chaitaly Din,22.0,2.0,A3
3047,1761,Michael Keer,56.0,3.0,A1
3048,1761,Triveni Dhawan,64.0,,A2
3049,1761,Urvi Dani,60.0,2.0,A3
3050,1761,Yadavi Bala,20.0,1.0,A4
3051,1762,Diya Mahajan,20.0,2.0,A1
3052,1762,Christopher Mand,40.0,2.0,A2
3053,1762,Sanya Naidu,,1.0,A3
3054,1763,Turvi Varkey,39.0,2.0,A1
3055,1763,Ira Bhattacharyya,28.0,2.0,A2
3056,1763,Wakeeta Bhardwaj,41.0,,A3
3057,1763,Kala Uppal,,1.0,A4
3058,1764,Nachiket Badal,51.0,,A1
3059,1765,Pranit Contractor,,2.0,A1
3060,1765,Gauri Chakrabarti,65.0,,A2
3061,1765,Mohammed Zacharia,35.0,1.0,A3
3062,1765,Guneet Vaidya,64.0,2.0,A4
3063,1766,Jagat Batta,45.0,1.0,A1
3064,1766,Kevin Kanda,56.0,1.0,A2
3065,1767,Yasti Sarkar,36.0,1.0,A1
3066,1767,Suhani Batra,40.0,1.0,A2
3067,1767,Diya Basu,23.0,1.0,A3
3068,1768,Rayaan Nigam,34.0,1.0,A1
3069,1768,Sanaya Arya,46.0,1.0,A2
3070,1768,Riya Keer,36.0,2.0,A3
3071,1768,Onkar Kamdar,32.0,1.0,A4
3072,1769,Bachittar Parmar,41.0,1.0,A1
3073,1770,Deepa Pillai,,,A1
3074,1771,Utkarsh Naidu,16.0,1.0,A1
3075,1772,Falan Barad,30.0,2.0,A1
3076,1772,Shravya Sekhon,,2.0,A2
3077,1773,Yauvani Manne,20.0,1.0,A1
3078,1774,Prisha Misra,,1.0,A1
3079,1775,Jagat Pant,,2.0,A1
3080,1776,Hemang Upadhyay,18.0,1.0,A1
3081,1776,Sathvik Barad,,2.0,A2
3082,1777,Gautam Prashad,43.0,2.0,A1
3083,1778,Arjun Shukla,31.0,2.0,A1
3084,1779,Patrick Das,29.0,1.0,A1
3085,1779,Ishanvi Mander,55.0,2.0,A2
3086,1780,Neel Gandhi,61.0,1.0,A1
3087,1780,Yochana Chandra,53.0,1.0,A2
3088,1781,Varsha Raju,30.0,,A1
3089,1781,Aadhya Jani,25.0,2.0,A2
3090,1781,Shivani Mani,63.0,2.0,A3
3091,1781,Kabir Dass,33.0,1.0,A4
3092,1782,Rachit Dada,21.0,1.0,A1
3093,1783,Ojasvi Sachdev,44.0,1.0,A1
3094,1783,Faras Agarwal,35.0,1.0,A2
3095,1783,Dhriti Ramesh,40.0,1.0,A3
3096,1784,Thomas Luthra,30.0,2.0,A1
3097,1785,Vinaya Parmar,39.0,2.0,A1
3098,1785,Girindra Som,65.0,1.0,A2
3099,1786,Jai Mahal,34.0,2.0,A1
3100,1787,Tanvi Modi,46.0,,A1
3101,1787,Jalsa Saraf,,2.0,A2
3102,1787,Logan Puri,,2.0,A3
3103,1788,Tejas Bhavsar,27.0,2.0,A1
3104,1788,Lakshmi Natt,54.0,2.0,A2
3105,1789,Aarnav Gola,48.0,1.0,A1
3106,1789,Hemal Bhatt,,2.0,A2
3107,1789,Anika Mani,,2.0,A3
3108,1789,Mohini Srivastava,47.0,3.0,A4
3109,1790,Wridesh Kaur,30.0,2.0,A1
3110,1791,Vasatika Master,29.0,1.0,A1
3111,1791,Manthan Parmar,25.0,1.0,A2
3112,1792,Tanay Bhatt,38.0,1.0,A1
3113,1793,Ridhi Tandon,27.0,1.0,A1
3114,1794,Harish Wason,42.0,2.0,A1
3115,1795,George Bhattacharyya,31.0,,A1
3116,1796,Alexander Sunder,40.0,2.0,A1
3117,1797,Pallavi Mitra,49.0,2.0,A1
3118,1797,Ganga Sha,25.0,1.0,A2
3119,1798,Ekbal Pradhan,,1.0,A1
3120,1799,Qasim Thakkar,54.0,1.0,A1
3121,1800,Bhavya Chandran,68.0,2.0,A1
3122,1800,Bimala Dube,,,A2
3123,1800,Netra Rege,38.0,2.0,A3
3124,1800,Balhaar Chauhan,,1.0,A4
3125,1801,Kabir Deshmukh,40.0,2.0,A1
3126,1801,Arunima Barad,32.0,2.0,A2
3127,1802,Faqid Comar,61.0,2.0,A1
3128,1802,Aahana Warrior,32.0,2.0,A2
3129,1803,Januja Golla,38.0,1.0,A1
3130,1804,Nisha Mander,,2.0,A1
3131,1805,Chanchal Misra,24.0,1.0,A1
3132,1806,Pushti Hans,48.0,3.0,A1
3133,1807,Urvashi Kibe,36.0,2.0,A1
3134,1808,George Natt,,1.0,A1
3135,1809,Vinaya Ramakrishnan,17.0,1.0,A1
3136,1809,Kala Koshy,57.0,1.0,A2
3137,1810,Kala Kanda,57.0,2.0,A1
3138,1810,Nidhi Prabhakar,,2.0,A2
3139,1810,Bhavya Sathe,61.0,2.0,A3
3140,1811,Zaid Dube,59.0,2.0,A1
3141,1812,Ronith Kapur,34.0,2.0,A1
3142,1813,Harrison Ramaswamy,62.0,1.0,A1
3143,1814,Irya Kapur,,1.0,A1
3144,1815,Yash Bajaj,,1.0,A1
3145,1815,Sathvik Som,67.0,1.0,A2
3146,1816,Anusha Yadav,42.0,1.0,A1
3147,1817,Jacob Deep,20.0,2.0,A1
3148,1818,Qarin Naik,20.0,2.0,A1
3149,1819,Samesh Halder,18.0,1.0,A1
3150,1820,Adweta Tiwari,39.0,2.0,A1
3151,1821,Gaurang Rout,45.0,1.0,A1
3152,1822,Lopa Chokshi,40.0,2.0,A1
3153,1823,Upkaar Kata,26.0,2.0,A1
3154,1824,Anusha Walla,64.0,1.0,A1
3155,1825,Gavin Chawla,31.0,2.0,A1
3156,1826,Neel Barad,51.0,2.0,A1
3157,1827,Aarna Thaker,24.0,2.0,A1
3158,1828,Rudra Borde,52.0,2.0,A1
3159,1829,Gabriel Tandon,27.0,,A1
3160,1830,Bimala Chanda,69.0,1.0,A1
3161,1830,Kevin Walla,30.0,2.0,A2
3162,1831,Rajata Soni,63.0,2.0,A1
3163,1831,Vritti Rai,69.0,,A2
3164,1832,Xalak Mitra,42.0,2.0,A1
3165,1832,Ladli Das,38.0,2.0,A2
3166,1832,Omkaar Krish,29.0,2.0,A3
3167,1833,Fitan Nayak,66.0,1.0,A1
3168,1833,Garima Behl,38.0,1.0,A2
3169,1833,Rachita Goyal,67.0,2.0,A3
3170,1833,Ekalinga Ray,43.0,2.0,A4
3171,1834,Devika Borde,15.0,2.0,A1
3172,1835,Pooja Ramakrishnan,,1.0,A1
3173,1836,Harini Sant,23.0,2.0,A1
3174,1837,Gabriel Shah,33.0,1.0,A1
3175,1837,Madhavi Raval,,1.0,A2
3176,1837,Janaki Ravel,40.0,1.0,A3
3177,1838,Anvi Choudhry,41.0,1.0,A1
3178,1839,Yauvani Saxena,17.0,2.0,A1
3179,1839,Abdul Aggarwal,,,A2
3180,1839,Nilima Bhargava,41.0,2.0,A3
3181,1839,Harish Sunder,31.0,,A4
3182,1840,Yachana Choudhry,62.0,1.0,A1
3183,1840,Indali Edwin,52.0,1.0,A2
3184,1840,Veer Dhar,60.0,1.0,A3
3185,1840,Pratyush Gill,,,A4
3186,1841,Azad Agarwal,,2.0,A1
3187,1841,George Barad,64.0,1.0,A2
3188,1842,Dipta Hari,52.0,3.0,A1
3189,1842,Saanvi Dhingra,,2.0,A2
3190,1843,Vrishti Baria,26.0,2.0,A1
3191,1843,Wridesh Balakrishnan,,2.0,A2
3192,1844,Forum Kibe,,1.0,A1
3193,1844,Faras Natarajan,47.0,3.0,A2
3194,1845,Balhaar Gill,38.0,1.0,A1
3195,1845,Yashvi Kapoor,44.0,2.0,A2
3196,1846,Zashil Khatri,,2.0,A1
3197,1846,Akshay Nagar,,1.0,A2
3198,1846,Ekantika Padmanabhan,43.0,1.0,A3
3199,1847,Oni Sani,43.0,1.0,A1
3200,1848,Krishna Bhavsar,,1.0,A1
3201,1848,Lipika Narula,43.0,1.0,A2
3202,1849,Sachi Bassi,63.0,1.0,A1
3203,1849,Mohini Nadkarni,,2.0,A2
3204,1849,Sachi Sachdeva,,1.0,A3
3205,1849,Udant Sahota,61.0,,A4
3206,1850,Yauvani Mand,41.0,,A1
3207,1850,Varenya Rastogi,27.0,1.0,A2
3208,1850,Mitali Merchant,67.0,1.0,A3
3209,1850,Charvi Sharaf,68.0,2.0,A4
3210,1851,Lohit Krishna,45.0,1.0,A1
3211,1851,Simon Mitra,34.0,2.0,A2
3212,1852,Indrajit Narayanan,52.0,1.0,A1
3213,1853,Ayush Rajagopalan,,3.0,A1
3214,1853,Wishi Radhakrishnan,20.0,,A2
3215,1854,Maanas Nigam,,2.0,A1
3216,1855,Radhika Ramanathan,16.0,1.0,A1
3217,1855,Gautam Savant,51.0,2.0,A2
3218,1856,Nikita Shetty,30.0,2.0,A1
3219,1857,Shaurya Soman,25.0,3.0,A1
3220,1857,Meghana Kant,27.0,1.0,A2
3221,1858,Xiti Bath,48.0,1.0,A1
3222,1858,Ishita Amble,33.0,1.0,A2
3223,1859,Wriddhish Kohli,70.0,2.0,A1
3224,1860,Aarnav Bhardwaj,65.0,1.0,A1
3225,1861,Qarin Oak,55.0,2.0,A1
3226,1861,Avni Tailor,60.0,2.0,A2
3227,1862,Laban Kaur,23.0,2.0,A1
3228,1863,Krisha Mann,33.0,2.0,A1
3229,1864,Ira Hayre,40.0,1.0,A1
3230,1865,Harini Bhardwaj,53.0,,A1
3231,1866,Nathaniel Chadha,35.0,1.0,A1
3232,1867,Riya Bajwa,65.0,,A1
3233,1868,Matthew Issac,29.0,1.0,A1
3234,1868,Jatin Zacharia,,1.0,A2
3235,1869,Fiyaz Mangal,19.0,2.0,A1
3236,1869,Devika Hans,20.0,1.0,A2
3237,1870,Manthan Kohli,24.0,2.0,A1
3238,1870,Sarthak Dhar,66.0,1.0,A2
3239,1871,Harshil Swaminathan,64.0,2.0,A1
3240,1872,Liam Barman,20.0,,A1
3241,1873,Qarin Sankar,44.0,,A1
3242,1874,Thomas Kothari,41.0,,A1
3243,1874,Jasmit Ramanathan,64.0,1.0,A2
3244,1874,Libni Singh,49.0,3.0,A3
3245,1874,Abha Wadhwa,37.0,1.0,A4
3246,1875,Anthony Mohanty,60.0,1.0,A1
3247,1875,Lakshit Murty,,,A2
3248,1876,Imaran Dhar,53.0,,A1
3249,1877,Vihaan Nagarajan,61.0,2.0,A1
3250,1878,Karan Choudhary,67.0,2.0,A1
3251,1878,Rajeshri Prabhu,15.0,2.0,A2
3252,1879,Abeer Mangat,57.0,1.0,A1
3253,1880,Samar Karpe,,2.0,A1
3254,1880,Girik Master,31.0,1.0,A2
3255,1881,Megha Sura,53.0,2.0,A1
3256,1882,Ekalinga Devi,51.0,,A1
3257,1883,Lipika Kulkarni,67.0,2.0,A1
3258,1884,Wishi Chada,61.0,2.0,A1
3259,1885,Kiaan Bajwa,31.0,1.0,A1
3260,1885,Oni Mammen,40.0,1.0,A2
3261,1886,Aadi Brahmbhatt,,2.0,A1
3262,1886,Garima Manne,47.0,1.0,A2
3263,1886,Imaran Soman,39.0,2.0,A3
3264,1886,Darpan Zachariah,53.0,2.0,A4
3265,1887,Darsh Manda,60.0,2.0,A1
3266,1887,Anita Khurana,36.0,2.0,A2
3267,1887,Ijaya Ravi,66.0,2.0,A3
3268,1888,Vansha Mukherjee,18.0,2.0,A1
3269,1889,Harshil Rau,28.0,2.0,A1
3270,1889,Lakshmi Manda,27.0,1.0,A2
3271,1889,Imaran Sur,,,A3
3272,1890,Harshil Ravel,49.0,2.0,A1
3273,1891,Zaitra Ramachandran,15.0,1.0,A1
3274,1892,Reva Parekh,35.0,3.0,A1
3275,1893,Ekani Bala,62.0,,A1
3276,1893,Sarthak Prasad,43.0,2.0,A2
3277,1893,Aadhya Parikh,33.0,,A3
3278,1894,Yatin Patla,18.0,1.0,A1
3279,1894,Yug Upadhyay,41.0,2.0,A2
3280,1895,Upadhriti Subramaniam,,,A1
3281,1896,Vedhika Joshi,29.0,,A1
3282,1897,Tristan Kumer,48.0,2.0,A1
3283,1897,Ekaraj Prabhakar,45.0,2.0,A2
3284,1898,Pooja Chhabra,30.0,1.0,A1
3285,1898,Aayush Sibal,48.0,1.0,A2
3286,1899,Udarsh Ganesan,26.0,2.0,A1
3287,1899,Vaishnavi Singh,70.0,1.0,A2
3288,1899,Jack Dara,43.0,1.0,A3
3289,1900,Rushil Agarwal,54.0,1.0,A1
3290,1901,Lohit Mallick,46.0,,A1
3291,1901,Rishi Merchant,22.0,2.0,A2
3292,1902,Upasna Chandra,37.0,2.0,A1
3293,1903,Banjeet Purohit,,2.0,A1
3294,1904,Max Edwin,38.0,2.0,A1
3295,1905,Qabil Datta,70.0,1.0,A1
3296,1905,Faqid Kuruvilla,53.0,,A2
3297,1905,Agastya Shanker,38.0,,A3
3298,1905,Janaki Mane,24.0,2.0,A4
3299,1906,Baljiwan Char,,2.0,A1
3300,1906,Ekapad Ranganathan,26.0,1.0,A2
3301,1907,Nandini Palla,55.0,1.0,A1
3302,1907,Advika Sidhu,23.0,1.0,A2
3303,1907,Tamanna Jani,57.0,2.0,A3
3304,1908,Rachit Chokshi,21.0,2.0,A1
3305,1908,Neha Sodhi,22.0,3.0,A2
3306,1909,Bhanumati Khatri,,1.0,A1
3307,1909,Arin Johal,70.0,2.0,A2
3308,1910,Zarna Dhar,,2.0,A1
3309,1911,Kabir Mannan,61.0,3.0,A1
3310,1912,Anay Nagarajan,28.0,1.0,A1
3311,1912,Arjun Nigam,41.0,2.0,A2
3312,1913,Dakshesh Hora,19.0,2.0,A1
3313,1913,Ekaja Salvi,,2.0,A2
3314,1914,Dominic Sawhney,37.0,2.0,A1
3315,1915,Gautami Mallick,68.0,2.0,A1
3316,1915,Gautami Gole,68.0,,A2
3317,1916,Omisha Ramesh,39.0,1.0,A1
3318,1916,Aryan Vala,22.0,1.0,A2
3319,1916,Logan Devan,63.0,2.0,A3
3320,1916,Zinal Bhavsar,57.0,1.0,A4
3321,1917,Thomas Borah,22.0,1.0,A1
3322,1918,Widisha Jain,41.0,2.0,A1
3323,1919,Logan Sami,45.0,1.0,A1
3324,1920,Vedika Sane,38.0,,A1
3325,1921,Tarak Rege,32.0,,A1
3326,1922,Neel Sharaf,41.0,1.0,A1
3327,1923,Sachi Varma,15.0,2.0,A1
3328,1924,Omkaar Grover,70.0,2.0,A1
3329,1924,Ubika Manne,,2.0,A2
3330,1924,Eesha Wason,44.0,1.0,A3
3331,1924,Krishna Naik,70.0,2.0,A4
3332,1925,Warhi Rai,,1.0,A1
3333,1925,Aryan Guha,35.0,1.0,A2
3334,1926,Ridhi Chopra,57.0,2.0,A1
3335,1927,Meghana Panchal,44.0,3.0,A1
3336,1928,Balveer Bhalla,45.0,2.0,A1
3337,1929,Sanya Swamy,,3.0,A1
3338,1930,Andrew Dasgupta,69.0,1.0,A1
3339,1931,Hemangini Dixit,35.0,2.0,A1
3340,1932,Benjamin Arya,21.0,2.0,A1
3341,1932,Rohan Bahri,41.0,1.0,A2
3342,1932,Advika Gera,56.0,2.0,A3
3343,1932,Pallavi Dewan,47.0,1.0,A4
3344,1933,Eta Talwar,17.0,1.0,A1
3345,1934,Aadhya Bawa,64.0,1.0,A1
3346,1935,Theodore Kumar,60.0,2.0,A1
3347,1936,Amrita Toor,44.0,1.0,A1
3348,1937,Warda Kalita,,2.0,A1
3349,1938,Triveni Solanki,24.0,2.0,A1
3350,1939,Azad Parekh,19.0,2.0,A1
3351,1940,Amruta Rattan,25.0,1.0,A1
3352,1941,Unni Sekhon,36.0,2.0,A1
3353,1941,Vrishti Dhar,53.0,2.0,A2
3354,1942,Oviya Devi,66.0,2.0,A1
3355,1942,Indali Choudhary,68.0,,A2
3356,1943,Qasim Chandra,43.0,2.0,A1
3357,1944,Alka Kaul,36.0,1.0,A1
3358,1944,Vyanjana Narayanan,51.0,1.0,A2
3359,1945,Ayush Maharaj,69.0,1.0,A1
3360,1945,Nandini Parmar,68.0,1.0,A2
3361,1946,Hemangini Choudhry,22.0,,A1
3362,1947,Aashi Sankar,54.0,2.0,A1
3363,1948,Daksha Padmanabhan,19.0,3.0,A1
3364,1949,Urvi Grewal,32.0,2.0,A1
3365,1949,Ojasvi Shah,29.0,1.0,A2
3366,1949,Yug Sathe,56.0,,A3
3367,1950,Kavya Sampath,66.0,3.0,A1
3368,1951,Yoshita Kurian,,2.0,A1
3369,1952,Panini Kaur,49.0,2.0,A1
3370,1952,Raagini Khosla,49.0,2.0,A2
3371,1952,Wahab Nayar,29.0,2.0,A3
3372,1953,Forum Zacharia,22.0,,A1
3373,1954,Tanveer Mand,60.0,2.0,A1
3374,1954,Balvan Morar,24.0,2.0,A2
3375,1954,Gautam Manne,34.0,2.0,A3
3376,1955,Jeevika Batra,59.0,1.0,A1
3377,1955,Parth Khanna,45.0,3.0,A2
3378,1956,Riya Radhakrishnan,39.0,,A1
3379,1957,Bhavika Kuruvilla,47.0,2.0,A1
3380,1958,Kashish Kar,62.0,2.0,A1
3381,1959,Ekani Babu,34.0,1.0,A1
3382,1959,Manan Contractor,,1.0,A2
3383,1959,Jonathan Ramakrishnan,35.0,1.0,A3
3384,1960,Prisha Dhaliwal,19.0,2.0,A1
3385,1960,Chatresh Thakur,57.0,1.0,A2
3386,1961,Faqid Nagy,,1.0,A1
3387,1962,Vinaya Agarwal,52.0,1.0,A1
3388,1963,Abeer Deep,40.0,2.0,A1
3389,1964,Christopher Garde,40.0,,A1
3390,1965,Champak Magar,,1.0,A1
3391,1965,Samesh Mahajan,31.0,1.0,A2
3392,1965,Tripti Pall,,2.0,A3
3393,1966,Chaitanya Borra,20.0,2.0,A1
3394,1967,Harish Kohli,62.0,2.0,A1
3395,1968,Manthan Agate,57.0,2.0,A1
3396,1968,Wahab Wason,63.0,,A2
3397,1969,Lila Virk,26.0,2.0,A1
3398,1969,Nirja Kapadia,61.0,1.0,A2
3399,1969,Aditya Khanna,57.0,1.0,A3
3400,1970,Vedika Sangha,15.0,,A1
3401,1970,Qarin Batra,50.0,2.0,A2
3402,1971,Chandresh Som,54.0,1.0,A1
3403,1972,Ayaan Walia,55.0,1.0,A1
3404,1972,Hemang Gole,,,A2
3405,1972,Tara Ahuja,30.0,1.0,A3
3406,1973,Urmi Dhar,35.0,2.0,A1
3407,1974,Priya Tara,67.0,2.0,A1
3408,1975,Lohit Sandal,26.0,1.0,A1
3409,1976,Ridhi Kanda,51.0,1.0,A1
3410,1977,Rohan Vohra,,2.0,A1
3411,1978,Lajita Biswas,,1.0,A1
3412,1978,Chameli Raman,53.0,2.0,A2
3413,1978,Patrick Talwar,,1.0,A3
3414,1978,Samarth Kamdar,40.0,1.0,A4
3415,1979,Chanchal Ghosh,22.0,1.0,A1
3416,1979,Kavya Grewal,42.0,,A2
3417,1980,Sarthak Sagar,,1.0,A1
3418,1980,Varenya Bala,34.0,2.0,A2
3419,1981,Anthony Kalita,43.0,2.0,A1
3420,1982,Vedant Ratti,35.0,1.0,A1
3421,1983,Devansh Bassi,15.0,1.0,A1
3422,1983,Chandresh Purohit,55.0,2.0,A2
3423,1983,Girindra Bumb,,3.0,A3
3424,1984,Zilmil Hans,17.0,1.0,A1
3425,1984,Gagan Yadav,46.0,2.0,A2
3426,1984,Sanya Rattan,30.0,2.0,A3
3427,1985,Saumya Bhandari,,1.0,A1
3428,1986,Arya Rout,18.0,2.0,A1
3429,1987,Faraj Tailor,70.0,1.0,A1
3430,1987,Dhriti Ray,,1.0,A2
3431,1987,Girindra Reddy,65.0,1.0,A3
3432,1987,Girindra Ganguly,41.0,2.0,A4
3433,1988,Omya Mody,19.0,2.0,A1
3434,1989,Manya Wali,15.0,1.0,A1
3435,1989,Champak Comar,28.0,2.0,A2
3436,1989,Agastya Tata,44.0,,A3
3437,1990,Lopa Kapadia,54.0,2.0,A1
3438,1990,Oviya Dara,17.0,2.0,A2
3439,1991,Dayita Bhalla,35.0,2.0,A1
3440,1992,Yahvi Kar,62.0,1.0,A1
3441,1992,Oviya Keer,31.0,2.0,A2
3442,1993,Raksha Magar,47.0,1.0,A1
3443,1993,Qarin Naidu,49.0,1.0,A2
3444,1993,Aachal Tak,60.0,2.0,A3
3445,1994,Advika Parmar,24.0,2.0,A1
3446,1995,Dipta Ramachandran,23.0,1.0,A1
3447,1996,Chakradhar Sangha,51.0,2.0,A1
3448,1996,Janani Yohannan,44.0,1.0,A2
3449,1996,Krishna Mall,28.0,,A3
3450,1997,Samuel Kale,25.0,,A1
3451,1998,Chaaya Apte,68.0,2.0,A1
3452,1998,Dalaja Deo,,1.0,A2
3453,1999,Yatan Goyal,23.0,2.0,A1
3454,1999,Radha Munshi,57.0,,A2
3455,1999,Akshay Chandra,46.0,1.0,A3
3456,2000,Nachiket Balasubramanian,,,A1
3457,2000,Ati Konda,65.0,3.0,A2
3458,2001,Jacob Varma,55.0,1.0,A1
3459,2002,Reyansh Sibal,62.0,2.0,A1
3460,2003,Daksh Trivedi,36.0,2.0,A1
3461,2004,Pratyush Gill,17.0,2.0,A1
3462,2005,Pallavi Ghose,36.0,2.0,A1
3463,2006,Girik Bhattacharyya,26.0,2.0,A1
3464,2006,Amol Kashyap,22.0,1.0,A2
3465,2006,Jonathan Mand,70.0,2.0,A3
3466,2007,Saksham Mital,31.0,1.0,A1
3467,2008,Lakshmi Sarin,32.0,2.0,A1
3468,2008,Baljiwan Tripathi,24.0,1.0,A2
3469,2009,Leela Deol,19.0,1.0,A1
3470,2010,Anthony Palan,70.0,2.0,A1
3471,2010,Kashvi Magar,34.0,,A2
3472,2011,Shaurya Naidu,39.0,,A1
3473,2011,Upma Ravel,,2.0,A2
3474,2012,Anusha Deshpande,69.0,1.0,A1
3475,2012,Simon Maharaj,38.0,2.0,A2
3476,2012,Neelima Purohit,,2.0,A3
3477,2013,Rachita Behl,21.0,1.0,A1
3478,2014,Gayathri Ramanathan,16.0,,A1
3479,2015,Faraj Tiwari,36.0,1.0,A1
3480,2015,Anmol Char,21.0,1.0,A2
3481,2016,Sarthak Pillai,44.0,2.0,A1
3482,2016,Zansi Narang,37.0,1.0,A2
3483,2017,Deepa Bath,,2.0,A1
3484,2017,Aishani Gokhale,52.0,2.0,A2
3485,2018,Charita Bandi,24.0,2.0,A1
3486,2018,Ganga Bhalla,35.0,2.0,A2
3487,2018,Ekiya Swaminathan,36.0,1.0,A3
3488,2018,Orinder Puri,54.0,2.0,A4
3489,2019,Yash Ray,50.0,2.0,A1
3490,2020,Anirudh Chad,23.0,2.0,A1
3491,2021,Sathvik Agarwal,48.0,2.0,A1
3492,2021,Yahvi Pillay,42.0,2.0,A2
3493,2022,Tarak Ram,,1.0,A1
3494,2023,Yashoda Purohit,69.0,2.0,A1
3495,2024,Kamala Sarraf,43.0,1.0,A1
3496,2025,Ishanvi Shenoy,29.0,2.0,A1
3497,2026,Manya Saxena,59.0,1.0,A1
3498,2026,Benjamin Upadhyay,22.0,2.0,A2
3499,2027,Lakshit Pandya,55.0,2.0,A1
3500,2028,Lopa Shroff,32.0,,A1
3501,2029,Varsha Sama,52.0,2.0,A1
3502,2030,Chanchal Chakrabarti,63.0,2.0,A1
3503,2031,Bachittar Batra,46.0,2.0,A1
3504,2032,Hemal Konda,37.0,,A1
3505,2032,Pahal Pau,62.0,1.0,A2
3506,2032,Hema Gole,37.0,1.0,A3
3507,2033,Abha Shukla,27.0,2.0,A1
3508,2033,Farhan Boase,,2.0,A2
3509,2034,Yachana Rastogi,59.0,1.0,A1
3510,2035,Sara Malhotra,68.0,2.0,A1
3511,2035,Pooja Bose,46.0,2.0,A2
3512,2035,Damini Singhal,54.0,1.0,A3
3513,2036,Mugdha Rajagopal,16.0,1.0,A1
3514,2036,Amol Pradhan,40.0,2.0,A2
3515,2037,Vincent Aggarwal,61.0,1.0,A1
3516,2038,Ekalinga Kulkarni,57.0,1.0,A1
