VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice
2233,1622,Abeer Ganesh,81.0,2.0,0
2234,1622,Ishita Bhavsar,,2.0,0
2235,1623,Falguni Bandi,32.0,,0
2236,1624,Avi Palan,64.0,2.0,0
2237,1625,Daksh Dalal,33.0,2.0,0
2238,1626,Amrita Chander,5.0,3.0,0
2239,1627,Harish Subramaniam,5.0,1.0,1
2240,1627,Vincent Rattan,63.0,1.0,0
2241,1627,Pallavi Mahal,,2.0,0
2242,1628,Jai Sen,79.0,1.0,1
2243,1629,Anamika Bhat,,2.0,0
2244,1629,Ojas Cherian,60.0,1.0,0
2245,1630,Girindra Madan,82.0,1.0,0
2246,1631,Triya Dey,,1.0,0
2247,1632,Girik Thaker,79.0,1.0,1
2248,1632,Aachal Nagy,59.0,2.0,0
2249,1633,Onkar Sani,10.0,3.0,0
2250,1634,Bimala Sant,,2.0,0
2251,1635,Vanya Deshmukh,51.0,,1
2252,1636,Om Patil,64.0,1.0,0
2253,1636,Tarak Nagar,44.0,,0
2254,1636,Faris Ramanathan,,2.0,0
2255,1637,Om Mital,61.0,,1
2256,1637,Orinder Sabharwal,35.0,2.0,0
2257,1638,Yatan Mahal,76.0,1.0,0
2258,1639,Onkar Sawhney,59.0,2.0,0
2259,1640,Rishi Goyal,72.0,2.0,0
2260,1641,Chandresh Chad,63.0,2.0,1
2261,1642,Abdul Batra,9.0,1.0,0
2262,1643,Mugdha Choudhry,75.0,,0
2263,1644,Advaith Aurora,,1.0,0
2264,1645,Manan Kapoor,31.0,2.0,1
2265,1645,Samesh Hora,41.0,1.0,0
2266,1646,Chandani Devan,20.0,1.0,0
2267,1646,Hardik Ramachandran,36.0,2.0,0
2268,1647,Janaki Sood,60.0,1.0,0
2269,1647,Azad Sami,67.0,2.0,1
2270,1647,Zayan Master,16.0,2.0,0
2271,1648,Harini Chaudhry,50.0,1.0,0
2272,1649,Bhavini Kanda,77.0,2.0,1
2273,1650,Saumya Apte,40.0,1.0,0
2274,1651,Unni Ghose,,1.0,1
2275,1651,Zaitra Saraf,48.0,1.0,1
2276,1652,Amol Bali,72.0,1.0,0
2277,1652,Vansha Walla,,3.0,0
2278,1652,Adweta Sane,74.0,1.0,1
2279,1653,Fitan Seth,38.0,2.0,0
2280,1654,Jhalak Mishra,50.0,,0
2281,1654,Zilmil Pradhan,58.0,,1
2282,1655,Advay Varughese,32.0,2.0,0
2283,1655,Gaurika Baria,30.0,2.0,0
2284,1655,Lekha Bahri,,,0
2285,1656,Balhaar Kari,79.0,2.0,0
2286,1657,Avi Randhawa,45.0,1.0,0
2287,1657,Ria Kakar,,,0
2288,1658,Yauvani Seth,38.0,1.0,1
2289,1658,Falguni Kamdar,73.0,1.0,1
2290,1658,Chakradhar Ram,63.0,2.0,1
2291,1659,Tamanna Bhargava,22.0,,0
2292,1660,Darsh Boase,28.0,1.0,0
2293,1660,Nicholas Aurora,10.0,1.0,0
2294,1661,Mitesh Sahota,12.0,1.0,0
2295,1662,Pallavi Morar,61.0,2.0,0
2296,1662,Onveer Ravel,67.0,1.0,0
2297,1663,Eta Mittal,,2.0,0
2298,1664,Harini Yohannan,13.0,1.0,0
2299,1665,Yatan Bhagat,47.0,2.0,0
2300,1665,Faqid Shukla,22.0,1.0,0
2301,1666,Zayyan Dhar,27.0,2.0,0
2302,1667,Vamakshi Bhagat,36.0,2.0,0
2303,1668,Azaan Varghese,53.0,,0
2304,1669,Noah Sachdeva,83.0,3.0,0
2305,1670,Manan Varty,18.0,1.0,0
2306,1670,Qarin Sibal,6.0,2.0,1
2307,1671,Lekha Choudhary,79.0,1.0,0
2308,1672,Kiaan Badal,24.0,1.0,0
2309,1672,Jagdish Shan,24.0,1.0,1
2310,1673,Tejas Nanda,1.0,2.0,1
2311,1674,Anirudh Chana,,1.0,0
2312,1675,Saumya Acharya,51.0,1.0,1
2313,1676,Yachana Buch,54.0,1.0,0
2314,1677,Yashvi Din,77.0,2.0,0
2315,1677,Indira Seth,19.0,1.0,0
2316,1678,Vihaan Sangha,9.0,2.0,0
2317,1679,Kai Pradhan,85.0,1.0,0
2318,1680,Lila Gour,65.0,2.0,0
2319,1681,Elijah Setty,28.0,2.0,0
2320,1681,Peter Gulati,9.0,1.0,0
2321,1682,Warhi Seshadri,6.0,2.0,0
2322,1683,Aachal Vohra,38.0,1.0,0
2323,1683,Chandran Virk,,2.0,0
2324,1683,Yatin Chandran,80.0,1.0,0
2325,1684,Neha Anne,35.0,1.0,0
2326,1685,Dalaja Karan,9.0,2.0,0
2327,1685,Bhavani Bobal,3.0,2.0,0
2328,1686,Nathaniel Deshmukh,83.0,1.0,0
2329,1687,Azaan Sundaram,66.0,2.0,0
2330,1688,Kala Ratti,27.0,,0
2331,1688,Aayush Chada,5.0,2.0,1
2332,1689,Harish Vora,,1.0,0
2333,1690,Eesha Kar,,1.0,0
2334,1691,Charles Taneja,49.0,1.0,0
2335,1692,Gabriel Gola,61.0,1.0,0
2336,1692,Manan Nath,75.0,1.0,0
2337,1693,Qarin Memon,20.0,1.0,0
2338,1694,Raagini Bal,,1.0,1
2339,1695,Upma Sachdev,,2.0,0
2340,1696,Vasudha Khare,69.0,1.0,0
2341,1696,Idika Brar,45.0,1.0,0
2342,1697,Irya Upadhyay,,2.0,0
2343,1698,Abha Madan,76.0,1.0,1
2344,1699,Bhavani Apte,72.0,,0
2345,1700,Andrew Kothari,11.0,1.0,1
2346,1701,Naveen Baral,70.0,2.0,0
2347,1701,Yoshita Prabhu,,2.0,0
2348,1702,Ekanta Dugar,9.0,1.0,0
2349,1702,Gautam Raja,81.0,1.0,0
2350,1703,Adya Bail,,1.0,0
2351,1703,Rachana Sura,55.0,,1
2352,1704,Tristan Brar,13.0,1.0,1
2353,1705,Gautami Yogi,83.0,1.0,0
2354,1706,Suhani Dutt,,3.0,0
2355,1706,Andrew Murthy,17.0,,0
2356,1707,Ronith Buch,41.0,2.0,0
2357,1707,Devansh Mann,46.0,,0
2358,1708,Eta Prashad,3.0,3.0,0
2359,1709,Kashvi Sunder,62.0,2.0,0
2360,1710,Ganga Ben,35.0,2.0,0
2361,1711,Pushti Lata,40.0,1.0,0
2362,1711,Jai Apte,,1.0,0
2363,1712,Luke Patla,,1.0,0
2364,1713,Manya Barman,,,1
2365,1714,Anjali Devan,49.0,1.0,0
2366,1715,Yoshita Chana,75.0,2.0,1
2367,1716,Jatin Tak,16.0,2.0,1
2368,1716,Charles Murty,30.0,2.0,1
2369,1717,Chaman Sen,15.0,2.0,1
2370,1718,Rushil Agrawal,26.0,2.0,0
2371,1719,Idika Vyas,60.0,2.0,1
2372,1719,David Prakash,53.0,1.0,0
2373,1720,Alka Bhalla,79.0,2.0,1
2374,1720,Aishani Pau,47.0,1.0,0
2375,1721,Jatin Buch,36.0,2.0,0
2376,1722,Lipika Dasgupta,83.0,1.0,0
2377,1723,Chandran Grewal,35.0,2.0,1
2378,1723,Vanya Som,67.0,2.0,0
2379,1724,Atharv Parsa,49.0,2.0,0
2380,1724,Vrinda Khurana,33.0,1.0,1
2381,1724,Ranveer Dhawan,48.0,2.0,0
2382,1725,Balveer Grewal,53.0,1.0,0
2383,1725,Ekanta Khatri,31.0,1.0,0
2384,1726,Reva Solanki,26.0,,0
2385,1726,Nathaniel Kapur,15.0,,1
2386,1727,Girindra Krishnamurthy,53.0,2.0,0
2387,1727,Dhruv Sampath,37.0,1.0,0
2388,1727,Vedant Gill,18.0,,0
2389,1728,Jonathan Ramachandran,63.0,2.0,1
2390,1728,Saanvi Naik,57.0,3.0,0
2391,1729,Maya Mane,5.0,2.0,0
2392,1729,Tanay Dubey,85.0,2.0,0
2393,1729,Rachana Dora,21.0,1.0,0
2394,1730,Faqid Sachdeva,68.0,2.0,0
2395,1731,Aarush Johal,10.0,2.0,0
2396,1731,Charles Khanna,7.0,1.0,0
2397,1732,Krishna Mani,45.0,1.0,0
2398,1733,Anamika Badami,59.0,2.0,0
2399,1734,Lakshit Prabhu,63.0,1.0,0
2400,1735,Amara Murty,,2.0,0
2401,1736,Aarini Toor,41.0,2.0,0
2402,1737,Chaman Kalita,35.0,2.0,1
2403,1737,Karan Kapadia,12.0,1.0,1
2404,1738,Harinakshi Kari,52.0,1.0,0
2405,1739,Daksha Tank,82.0,2.0,0
2406,1740,Devansh Varghese,,,0
2407,1741,Chandran Rajagopalan,58.0,2.0,0
2408,1742,Anika Raman,,2.0,0
2409,1743,Reyansh Khurana,63.0,2.0,0
2410,1744,Fiyaz Rajagopalan,56.0,1.0,0
2411,1745,Eiravati Sengupta,53.0,,0
2412,1746,Upma Sankar,7.0,1.0,0
2413,1747,Kevin Manne,15.0,,1
2414,1748,Parth Kunda,11.0,1.0,1
2415,1749,Saksham Jaggi,15.0,2.0,0
2416,1750,Yatan Rege,6.0,,1
2417,1751,Darsh Ghose,71.0,1.0,0
2418,1751,Gaurangi Bava,10.0,1.0,1
2419,1752,Rachita Bhatti,32.0,2.0,0
2420,1752,Vedhika Sur,,1.0,0
2421,1753,Agastya Misra,,2.0,0
2422,1753,Brijesh Shetty,36.0,1.0,0
2423,1754,Zayan Bahl,,1.0,0
2424,1754,Chakradev Dey,3.0,2.0,0
2425,1754,Aarav Ganguly,33.0,2.0,0
2426,1755,Anay Sidhu,8.0,1.0,0
2427,1756,Tripti Sinha,16.0,,0
2428,1757,Amara Virk,,1.0,0
2429,1758,Osha Dutt,13.0,2.0,0
2430,1758,Thomas Ganguly,25.0,2.0,0
2431,1759,Osha Srivastava,70.0,1.0,0
2432,1760,Tanay Chadha,82.0,1.0,0
2433,1761,Oeshi Bajaj,3.0,1.0,0
2434,1762,Daksh Banik,72.0,2.0,0
2435,1763,Watika Murthy,77.0,2.0,0
2436,1763,Samaksh Vohra,27.0,1.0,0
2437,1763,Balveer Sethi,67.0,2.0,0
2438,1764,Yashasvi Lall,8.0,1.0,1
2439,1764,Nirja Jha,17.0,3.0,0
2440,1765,Wazir Rastogi,66.0,2.0,0
2441,1766,Neelima Rama,85.0,1.0,1
2442,1767,Vihaan Kapur,30.0,2.0,0
2443,1768,Yasti Sachdev,9.0,2.0,0
2444,1769,Brijesh Nadkarni,5.0,2.0,1
2445,1770,Tristan Varty,23.0,2.0,0
2446,1770,Ati Lall,29.0,1.0,0
2447,1771,Devansh Morar,25.0,1.0,1
2448,1771,Charan Chaudry,14.0,1.0,0
2449,1772,Ishaan Nair,16.0,2.0,0
2450,1773,Amara Parikh,33.0,,0
2451,1774,Aryan Kata,22.0,2.0,0
2452,1775,Krish Nagar,66.0,1.0,0
2453,1775,Tejas Tara,,,0
2454,1776,Manan Sarna,61.0,2.0,0
2455,1777,Daksha Gade,42.0,3.0,0
2456,1777,Utkarsh Gill,67.0,2.0,0
2457,1778,Yug Sant,68.0,2.0,0
2458,1779,Urishilla Kumar,,2.0,0
2459,1780,Panini Bhatt,29.0,1.0,0
2460,1780,Aarush Nayar,72.0,2.0,0
2461,1781,Vedant Mital,3.0,1.0,0
2462,1782,Ayush Doshi,50.0,2.0,0
2463,1782,Ijaya Balan,,2.0,0
2464,1783,Tripti Dasgupta,11.0,2.0,1
2465,1784,Krish Dave,68.0,2.0,0
2466,1785,Pallavi Kant,15.0,1.0,0
2467,1786,Daksha Majumdar,15.0,,0
2468,1787,Yatan Palla,72.0,1.0,0
2469,1788,Vrishti Dave,72.0,,0
2470,1789,Reva Prashad,23.0,,0
2471,1789,George Misra,84.0,2.0,0
2472,1789,Atharv Kalita,53.0,2.0,1
2473,1790,Aadi Mital,49.0,1.0,0
2474,1791,Kritika Chacko,36.0,1.0,0
2475,1792,Zansi Shukla,82.0,2.0,0
2476,1793,Ekanta Mangal,32.0,2.0,0
2477,1794,Charles Wadhwa,26.0,1.0,0
2478,1794,Yadavi Behl,39.0,,0
2479,1795,Samuel Chad,25.0,2.0,0
2480,1796,Nitara Garde,41.0,2.0,0
2481,1797,Nidra Vohra,44.0,2.0,0
2482,1798,Priya Hora,48.0,1.0,1
2483,1799,Netra Bandi,26.0,1.0,0
2484,1799,Qasim Hayer,26.0,1.0,0
2485,1800,Eta Devi,37.0,2.0,0
2486,1801,Lucky Bahl,,,0
2487,1801,Neelima Samra,72.0,1.0,1
2488,1801,Samesh Venkataraman,38.0,2.0,0
2489,1802,Qarin Goda,25.0,2.0,0
2490,1802,Kashish Purohit,38.0,1.0,1
2491,1802,Ayaan Chandran,22.0,2.0,0
2492,1803,Reyansh Kari,72.0,2.0,0
2493,1804,Yagnesh Kumar,39.0,,0
2494,1805,Quincy Tella,64.0,2.0,0
2495,1806,Aishani Vala,70.0,1.0,0
2496,1807,Yug Sarkar,39.0,2.0,0
2497,1808,Vincent Parekh,23.0,2.0,0
2498,1809,Gaurangi Bhatti,62.0,,0
2499,1810,Henry Lata,6.0,2.0,0
2500,1811,Viraj Nigam,80.0,1.0,1
2501,1811,Nikita Datta,,2.0,0
2502,1812,Matthew Mishra,26.0,1.0,0
2503,1812,Hamsini Soman,5.0,1.0,0
2504,1812,Naksh Shankar,1.0,,0
2505,1813,Nirja Narasimhan,33.0,1.0,0
2506,1813,Yatin Bal,37.0,1.0,0
2507,1814,Faras Sagar,24.0,2.0,0
2508,1815,Triya Chakrabarti,40.0,,0
2509,1816,Ojas Agrawal,74.0,1.0,0
2510,1817,Libni Maharaj,77.0,2.0,0
2511,1818,Chameli Sathe,39.0,3.0,0
2512,1819,Chaman Padmanabhan,6.0,2.0,0
2513,1820,Advay Kale,48.0,2.0,0
2514,1821,Leela Master,77.0,2.0,0
2515,1822,Tejas Narasimhan,68.0,2.0,0
2516,1822,Indrajit Bali,33.0,1.0,0
2517,1823,Nandini Koshy,59.0,1.0,0
2518,1823,Bahadurjit Bumb,42.0,1.0,0
2519,1824,Oni Subramaniam,63.0,2.0,0
2520,1825,Gaurang Bhatia,80.0,2.0,0
2521,1825,Radha Tak,79.0,1.0,0
2522,1825,Baljiwan Borah,11.0,2.0,0
2523,1826,Aryan Batta,74.0,2.0,0
2524,1827,Netra Bali,11.0,1.0,0
2525,1827,Balveer Koshy,62.0,,0
2526,1827,Maanas Dara,77.0,1.0,0
2527,1828,Darpan Kadakia,73.0,2.0,0
2528,1829,Vedika Chaudhry,13.0,1.0,1
2529,1829,Lavanya Bhargava,47.0,1.0,0
2530,1829,Ekiya Srivastava,30.0,2.0,0
2531,1830,Dayamai Babu,78.0,2.0,0
2532,1830,Chavvi Shetty,45.0,2.0,0
2533,1830,Neel Verma,67.0,1.0,1
2534,1831,Vedhika Borde,35.0,2.0,0
2535,1832,William Buch,16.0,1.0,1
2536,1833,Chanakya Borra,30.0,1.0,0
2537,1834,Ekantika Gill,78.0,,0
2538,1835,Vidhi Bhattacharyya,40.0,1.0,0
2539,1835,Anya Verma,25.0,2.0,1
2540,1836,Azaan Pingle,52.0,2.0,0
2541,1837,Jasmit Patla,18.0,,0
2542,1837,Madhav Gour,25.0,,0
2543,1838,Abhiram Soni,,2.0,1
2544,1838,Brijesh Butala,45.0,2.0,0
2545,1839,Pranit Lad,,1.0,0
2546,1840,Nikita Ganguly,5.0,1.0,0
2547,1841,Urishilla Narain,74.0,3.0,0
2548,1841,Reyansh Parmar,,,0
2549,1842,Kashish Chaudry,44.0,,0
2550,1842,Yatin Palan,82.0,2.0,0
2551,1843,Bimala Dalal,37.0,2.0,0
2552,1844,Charita Chaudry,33.0,2.0,0
2553,1845,Bhavna Singh,22.0,1.0,0
2554,1845,Suhani Mani,70.0,2.0,0
2555,1846,Widisha Bakshi,72.0,1.0,0
2556,1846,Ucchal D’Alia,,2.0,0
2557,1846,Gunbir Kapadia,59.0,2.0,0
2558,1847,Arunima Grover,23.0,,0
2559,1848,Zinal Sanghvi,27.0,1.0,0
2560,1849,Sneha Mahajan,75.0,1.0,0
2561,1850,Ishita Kannan,,2.0,0
2562,1851,Baghyawati Gour,60.0,2.0,0
2563,1852,Suhani Date,22.0,1.0,0
2564,1853,Falak Warrior,52.0,1.0,0
2565,1853,Divya Shanker,10.0,2.0,0
2566,1854,Jyoti Sethi,34.0,1.0,0
2567,1854,William Kala,75.0,1.0,0
2568,1855,Fitan Nagy,56.0,1.0,0
2569,1855,Lila Kara,69.0,,0
2570,1855,Ati Bahri,42.0,2.0,0
2571,1856,Naksh Dewan,,1.0,0
2572,1856,Avi Mittal,46.0,1.0,0
2573,1857,Patrick Ravi,66.0,2.0,0
2574,1858,Jairaj Kashyap,79.0,2.0,0
2575,1859,Girish Bava,20.0,1.0,1
2576,1860,Vidhi Chad,25.0,,0
2577,1861,Hardik Puri,32.0,,0
2578,1862,Dayamai Agate,82.0,2.0,0
2579,1862,Luke Karan,63.0,1.0,0
2580,1862,Bhavika Padmanabhan,8.0,2.0,0
2581,1863,Faqid Mane,35.0,1.0,0
2582,1864,Agastya Dani,49.0,2.0,0
2583,1865,Priya Salvi,9.0,2.0,0
2584,1866,Ekalinga Dass,49.0,1.0,0
2585,1867,Ethan Bhasin,34.0,2.0,0
2586,1867,Kevin Korpal,53.0,1.0,0
2587,1867,Ishaan Raman,7.0,1.0,0
2588,1868,Gautami Korpal,44.0,2.0,0
2589,1869,Kritika Varughese,79.0,3.0,0
2590,1869,Yauvani Pillai,50.0,1.0,0
2591,1869,Thomas Tank,76.0,1.0,0
2592,1870,Sudiksha Nayar,55.0,2.0,0
2593,1871,Lajita Joshi,83.0,2.0,0
2594,1871,Varenya Wason,29.0,1.0,1
2595,1872,Ekbal Om,28.0,1.0,0
2596,1873,Lipika Pandit,,1.0,0
2597,1873,Priya Ramaswamy,11.0,1.0,0
2598,1874,Maanas Sura,46.0,2.0,0
2599,1874,Ati Mutti,40.0,1.0,1
2600,1875,Nathaniel Gala,,2.0,0
2601,1875,Bhavna Pillai,24.0,1.0,1
2602,1876,Eta Rajagopal,62.0,1.0,0
2603,1877,Omisha Tailor,3.0,1.0,0
2604,1878,Amruta Devi,,2.0,0
2605,1879,Brinda Tak,22.0,1.0,0
2606,1880,Kashvi Dada,54.0,,0
2607,1880,Charles Shanker,38.0,2.0,0
2608,1881,Sai Dugal,,2.0,0
2609,1881,Anamika Nadig,59.0,2.0,0
2610,1882,Ronith Ray,55.0,2.0,1
2611,1882,Logan Venkatesh,,1.0,0
2612,1882,Sai Agrawal,55.0,2.0,0
2613,1883,Yahvi Loyal,,1.0,0
2614,1884,Siya Raj,29.0,1.0,0
2615,1884,Yashodhara Ganesan,57.0,1.0,0
2616,1885,Zehaan Mangal,81.0,1.0,1
2617,1886,Advika Pingle,,2.0,0
2618,1886,Tanveer Prasad,5.0,1.0,0
2619,1887,Bhavika Kumer,39.0,1.0,0
2620,1888,Tanay Narayanan,79.0,2.0,0
2621,1888,Harshil Maharaj,72.0,,0
2622,1889,Ronith Basak,60.0,1.0,1
2623,1890,Baljiwan Dubey,15.0,2.0,0
2624,1891,Girik Chhabra,52.0,1.0,0
2625,1892,Frederick Singhal,,2.0,0
2626,1893,Dominic Soni,19.0,2.0,0
2627,1894,Ria Doctor,49.0,,0
2628,1895,Mugdha Dhar,52.0,1.0,0
2629,1896,Amrita Sandal,52.0,2.0,0
2630,1897,Yutika Om,17.0,2.0,0
2631,1897,Nakul Shere,67.0,1.0,0
2632,1897,Varenya Rajagopalan,44.0,2.0,1
2633,1898,Zarna Prabhakar,40.0,2.0,0
2634,1899,Jeremiah Anand,55.0,2.0,0
2635,1900,Vasana Thaman,25.0,2.0,0
2636,1901,Madhav Bora,64.0,2.0,0
2637,1902,Ikshita Sule,1.0,3.0,0
2638,1903,Krisha Patla,49.0,2.0,1
2639,1903,Inaya Rastogi,46.0,1.0,1
2640,1903,Tamanna Ray,29.0,1.0,0
2641,1904,Amol Badal,31.0,2.0,0
2642,1905,Rohan Shanker,70.0,2.0,0
2643,1906,Ishaan Natt,60.0,2.0,1
2644,1906,Ishwar Butala,50.0,1.0,0
2645,1907,Yamini Bali,83.0,1.0,0
2646,1908,Ishita Swamy,79.0,1.0,0
2647,1909,Yashasvi Sachdev,61.0,1.0,1
2648,1910,Pallavi Patla,,1.0,1
2649,1911,Aishani Ganesan,22.0,1.0,1
2650,1912,Ansh Raman,,,0
2651,1912,Gabriel Modi,,1.0,1
2652,1913,Ishwar Rattan,33.0,2.0,0
2653,1914,Gaurav Bhardwaj,26.0,2.0,0
2654,1914,Baljiwan Ben,62.0,,0
2655,1915,Oscar Vyas,,2.0,0
2656,1916,Thomas Sawhney,50.0,1.0,0
2657,1916,Panini Chakrabarti,,,0
2658,1917,Tanvi Aggarwal,27.0,2.0,0
2659,1918,Yash Anand,29.0,1.0,1
2660,1919,Girindra Dash,66.0,1.0,0
2661,1920,Ayush Chawla,85.0,1.0,0
2662,1921,Varenya Rao,4.0,1.0,0
2663,1922,Aryan Chahal,7.0,1.0,0
2664,1923,Pavani Sankaran,37.0,1.0,0
2665,1924,Frederick Rana,28.0,1.0,0
2666,1925,Max Saraf,24.0,2.0,0
2667,1926,Elijah Mannan,2.0,,0
2668,1927,Ekaraj Dewan,82.0,1.0,0
2669,1928,Darika Vora,,,0
2670,1929,Adweta Madan,26.0,2.0,0
2671,1930,Anay Dhaliwal,58.0,1.0,0
2672,1931,Devansh Tripathi,65.0,1.0,1
2673,1931,Balendra Tak,22.0,1.0,1
2674,1931,Onveer Bajaj,67.0,2.0,0
2675,1932,Nikita Kade,43.0,1.0,0
2676,1932,Amol Rajagopalan,,2.0,0
2677,1933,Upasna Mani,22.0,1.0,0
2678,1934,Jhalak Reddy,34.0,2.0,1
2679,1935,Daksha Kulkarni,52.0,1.0,0
2680,1936,Pushti Yadav,65.0,2.0,0
2681,1936,Irya Varkey,45.0,2.0,0
2682,1937,Pushti Dutta,2.0,1.0,0
2683,1938,Wridesh Dube,35.0,1.0,0
2684,1939,Yagnesh Dutt,82.0,2.0,0
2685,1939,Tejas Krishnamurthy,,2.0,0
2686,1939,Yagnesh Sani,61.0,2.0,0
2687,1940,Jalsa Balay,57.0,,1
2688,1941,Tanvi Hegde,,1.0,0
2689,1941,Orinder Hayre,7.0,2.0,0
2690,1942,Wyatt Balakrishnan,66.0,1.0,0
2691,1943,Charita Oza,16.0,1.0,0
2692,1944,Dhruv Dewan,84.0,2.0,0
2693,1945,Lucky Khare,14.0,1.0,0
2694,1946,Radha Rai,33.0,2.0,1
2695,1947,Reyansh Palla,32.0,2.0,0
2696,1947,Brinda Oommen,,1.0,0
2697,1948,Girindra Brar,54.0,1.0,1
2698,1949,Azad Sahni,66.0,2.0,0
2699,1950,Gabriel Nadkarni,52.0,2.0,0
2700,1951,Oscar Samra,62.0,1.0,0
2701,1952,Nathaniel Atwal,12.0,1.0,0
2702,1953,Deepa Nayak,38.0,1.0,0
2703,1954,Vedant Chaudhry,,,0
2704,1955,Xavier Rattan,49.0,1.0,0
2705,1956,Urishilla Pathak,25.0,2.0,0
2706,1957,Garima Master,9.0,2.0,0
2707,1958,Chandani Kothari,55.0,2.0,0
2708,1959,Veda Dani,60.0,2.0,0
2709,1960,Neel Upadhyay,85.0,,0
2710,1961,Guneet Koshy,25.0,2.0,0
2711,1962,Veda Comar,76.0,,0
2712,1962,Jagrati Devan,33.0,3.0,0
2713,1963,Kashvi Hegde,45.0,,0
2714,1963,Aachal Mahal,20.0,1.0,0
2715,1963,Charan Anne,26.0,1.0,0
2716,1964,Tanay Mukherjee,14.0,,0
2717,1965,Mekhala Batta,13.0,2.0,0
2718,1966,Wriddhish Samra,23.0,2.0,1
2719,1967,Ekbal Bava,41.0,2.0,0
2720,1968,Harish Mukherjee,27.0,1.0,0
2721,1969,Azad Hegde,79.0,1.0,0
2722,1970,Advik Shukla,51.0,1.0,0
2723,1971,Faris Kurian,,,0
2724,1972,Wyatt Luthra,84.0,1.0,0
2725,1973,Alka Modi,4.0,1.0,0
2726,1973,Aashi Patla,30.0,3.0,0
2727,1974,Ishwar Grewal,25.0,2.0,0
2728,1975,Jackson Thaker,83.0,2.0,1
2729,1976,Krish Ratti,30.0,2.0,0
2730,1977,Sarthak Shanker,3.0,2.0,1
2731,1978,Logan Kalla,68.0,1.0,0
2732,1979,Tanvi Saha,,2.0,0
2733,1980,Mekhala Wali,61.0,1.0,0
2734,1981,Lila Uppal,54.0,2.0,0
2735,1982,Arunima Kannan,84.0,1.0,0
2736,1983,Maanav Comar,,1.0,0
2737,1983,Vasudha Bhardwaj,59.0,2.0,0
2738,1983,Forum Kapoor,46.0,2.0,1
2739,1984,Avni Srinivasan,72.0,3.0,0
2740,1985,Zayyan Sood,67.0,,0
2741,1986,Vritti Dash,37.0,1.0,0
2742,1987,Harsh Andra,46.0,2.0,0
2743,1988,Pranav Sachdeva,11.0,2.0,0
2744,1989,Gaurang Kakar,81.0,,0
2745,1990,Ranbir Garg,,1.0,0
2746,1991,Amrita Bansal,3.0,1.0,0
2747,1992,Chakrika Prabhu,64.0,,0
2748,1993,Tejas Dube,,1.0,0
2749,1993,Ekanta Oommen,64.0,1.0,0
2750,1994,Raghav Ravi,,1.0,0
2751,1994,Jairaj Rana,45.0,2.0,0
2752,1995,Eesha Kaur,46.0,1.0,0
2753,1996,Upma Ratta,17.0,3.0,0
2754,1997,Veda Guha,,1.0,0
2755,1997,Girik Sahota,10.0,,1
2756,1997,Yashoda Bhatt,41.0,1.0,0
2757,1998,Ayush Sridhar,10.0,1.0,0
2758,1998,Jai Srinivas,,,1
2759,1999,Victor Bhat,43.0,1.0,0
2760,2000,Om Minhas,,1.0,0
2761,2001,Nisha Panchal,13.0,2.0,0
2762,2002,Anusha Anand,35.0,1.0,0
2763,2002,Harshil More,9.0,,0
2764,2002,Indali Hans,16.0,2.0,0
2765,2003,Charita Nair,38.0,2.0,0
2766,2004,Avi Iyengar,63.0,1.0,0
2767,2004,Leela Nagarajan,,2.0,0
2768,2005,Lavanya Raj,19.0,2.0,0
2769,2006,Leela Chander,19.0,2.0,0
2770,2007,Panini Goel,60.0,2.0,0
2771,2007,Anamika Rout,23.0,1.0,0
2772,2008,Urmi Prabhakar,70.0,1.0,0
2773,2009,Bhavani Krish,66.0,,1
2774,2010,Amruta Jayaraman,15.0,1.0,1
2775,2011,Pahal Mander,68.0,2.0,1
2776,2012,Jeet Virk,46.0,1.0,0
2777,2012,Aayush Barad,60.0,2.0,0
2778,2013,Tanmayi Babu,18.0,2.0,1
2779,2013,Hredhaan Shankar,11.0,1.0,0
2780,2014,Faris Bal,59.0,2.0,0
2781,2014,Abha Sem,32.0,2.0,0
2782,2015,Eshana Acharya,14.0,2.0,0
2783,2016,Pratyush Jayaraman,10.0,1.0,0
2784,2017,Gautami Rege,,1.0,0
2785,2017,Veer Sundaram,42.0,1.0,0
2786,2018,Garima Sehgal,,1.0,0
2787,2019,Zaid Varughese,28.0,1.0,0
2788,2020,Yauvani Panchal,,2.0,0
2789,2021,Krishna Nath,11.0,2.0,0
2790,2022,Krisha Soman,50.0,2.0,0
2791,2023,Rishi Sami,65.0,1.0,0
2792,2023,Zehaan Modi,31.0,1.0,0
2793,2023,Siddharth Kuruvilla,28.0,1.0,1
2794,2024,Matthew Hayre,75.0,1.0,0
2795,2025,Saumya Kannan,,2.0,0
2796,2025,Sanya Mitra,74.0,1.0,0
2797,2026,Laban Rama,24.0,1.0,0
2798,2027,Kavya Mahajan,4.0,1.0,0
2799,2027,Wriddhish Mangal,34.0,1.0,0
2800,2028,Ayaan Khatri,31.0,2.0,0
2801,2029,Alka Doctor,22.0,2.0,0
2802,2030,Sai Panchal,14.0,1.0,0
2803,2031,Sarthak Bhargava,33.0,2.0,1
2804,2032,Mitali Parikh,55.0,,1
2805,2032,Wyatt Mannan,7.0,2.0,1
2806,2033,Azad Arya,79.0,1.0,0
2807,2034,Oviya Brahmbhatt,81.0,2.0,0
2808,2035,Eesha Thakkar,3.0,1.0,0
